2022-11-29 14:43:59.411003,18.0,977.5
2022-11-29 14:43:59.421002,19.0,976.5
2022-11-29 14:43:59.431378,20.0,976.5
2022-11-29 14:43:59.450751,21.0,975.5
2022-11-29 14:43:59.460752,22.0,975.5
2022-11-29 14:43:59.480790,23.0,975.5
2022-11-29 14:43:59.490752,24.0,975.5
2022-11-29 14:43:59.500193,25.0,975.5
2022-11-29 14:43:59.510194,26.0,975.5
2022-11-29 14:43:59.520441,29.0,975.5
2022-11-29 14:43:59.530437,31.0,975.5
2022-11-29 14:43:59.540434,33.0,975.5
2022-11-29 14:43:59.551763,34.0,974.5
2022-11-29 14:43:59.743228,35.0,974.5
2022-11-29 14:43:59.752723,36.0,973.5
2022-11-29 14:43:59.763614,37.0,973.5
2022-11-29 14:43:59.773610,39.0,972.5
2022-11-29 14:43:59.782615,42.0,971.5
2022-11-29 14:43:59.792414,44.0,971.5
2022-11-29 14:43:59.802409,45.0,970.5
2022-11-29 14:43:59.822404,46.0,970.5
2022-11-29 14:43:59.842411,47.0,970.5
2022-11-29 14:43:59.852480,48.0,970.5
2022-11-29 14:43:59.862668,49.0,970.5
2022-11-29 14:43:59.872515,50.0,970.5
2022-11-29 14:43:59.882484,51.0,970.5
2022-11-29 14:43:59.892644,52.0,970.5
2022-11-29 14:43:59.902630,53.0,970.5
2022-11-29 14:43:59.912815,54.0,970.5
2022-11-29 14:43:59.922580,56.0,971.5
2022-11-29 14:43:59.933402,57.0,972.5
2022-11-29 14:43:59.942399,58.0,972.5
2022-11-29 14:43:59.952640,60.0,973.5
2022-11-29 14:43:59.963026,61.0,973.5
2022-11-29 14:43:59.972491,62.0,974.5
2022-11-29 14:43:59.982743,64.0,974.5
2022-11-29 14:43:59.992701,65.0,974.5
2022-11-29 14:44:00.002444,66.0,974.5
2022-11-29 14:44:00.012441,68.0,974.5
2022-11-29 14:44:00.022480,69.0,974.5
2022-11-29 14:44:00.032424,71.0,974.5
2022-11-29 14:44:00.042461,72.0,974.5
2022-11-29 14:44:00.052486,75.0,974.5
2022-11-29 14:44:00.063521,80.0,973.5
2022-11-29 14:44:00.073226,83.0,973.5
2022-11-29 14:44:00.085117,87.0,972.5
2022-11-29 14:44:00.095063,92.0,970.5
2022-11-29 14:44:00.105040,95.0,969.5
2022-11-29 14:44:00.113724,97.0,969.5
2022-11-29 14:44:00.123473,99.0,968.5
2022-11-29 14:44:00.133465,100.0,968.5
2022-11-29 14:44:00.143464,103.0,966.5
2022-11-29 14:44:00.153554,107.0,965.5
2022-11-29 14:44:00.163534,109.0,965.5
2022-11-29 14:44:00.173446,114.0,963.5
2022-11-29 14:44:00.183758,116.0,962.5
2022-11-29 14:44:00.193484,121.0,961.5
2022-11-29 14:44:00.203855,126.0,961.5
2022-11-29 14:44:00.214122,129.0,959.5
2022-11-29 14:44:00.224010,133.0,959.5
2022-11-29 14:44:00.244517,137.0,959.5
2022-11-29 14:44:00.255375,138.0,958.5
2022-11-29 14:44:00.264457,141.0,957.5
2022-11-29 14:44:00.276151,142.0,957.5
2022-11-29 14:44:00.284694,144.0,956.5
2022-11-29 14:44:00.294413,147.0,956.5
2022-11-29 14:44:00.304414,149.0,954.5
2022-11-29 14:44:00.316080,153.0,954.5
2022-11-29 14:44:00.324502,154.0,953.5
2022-11-29 14:44:00.334510,156.0,952.5
2022-11-29 14:44:00.344412,159.0,951.5
2022-11-29 14:44:00.354429,160.0,951.5
2022-11-29 14:44:00.374426,161.0,950.5
2022-11-29 14:44:00.494971,162.0,950.5
2022-11-29 14:44:00.504744,163.0,950.5
2022-11-29 14:44:00.514925,164.0,950.5
2022-11-29 14:44:00.525211,166.0,950.5
2022-11-29 14:44:00.534791,169.0,950.5
2022-11-29 14:44:00.545030,173.0,950.5
2022-11-29 14:44:00.554334,175.0,949.5
2022-11-29 14:44:00.564362,176.0,949.5
2022-11-29 14:44:00.575364,179.0,949.5
2022-11-29 14:44:00.585605,182.0,949.5
2022-11-29 14:44:00.595949,185.0,948.5
2022-11-29 14:44:00.605499,188.0,948.5
2022-11-29 14:44:00.618056,189.0,948.5
2022-11-29 14:44:00.626056,191.0,948.5
2022-11-29 14:44:00.685914,192.0,948.5
2022-11-29 14:44:00.715498,193.0,948.5
2022-11-29 14:44:00.735668,194.0,948.5
2022-11-29 14:44:00.756515,195.0,948.5
2022-11-29 14:44:00.766514,197.0,948.5
2022-11-29 14:44:00.777385,199.0,948.5
2022-11-29 14:44:00.788269,200.0,948.5
2022-11-29 14:44:00.796225,201.0,948.5
2022-11-29 14:44:00.807226,203.0,948.5
2022-11-29 14:44:00.816777,205.0,948.5
2022-11-29 14:44:00.827511,207.0,948.5
2022-11-29 14:44:00.837513,210.0,948.5
2022-11-29 14:44:00.847149,212.0,948.5
2022-11-29 14:44:00.857174,214.0,948.5
2022-11-29 14:44:00.867141,216.0,948.5
2022-11-29 14:44:00.877148,218.0,949.5
2022-11-29 14:44:00.886746,219.0,950.5
2022-11-29 14:44:00.896796,220.0,950.5
2022-11-29 14:44:00.906771,221.0,952.5
2022-11-29 14:44:00.926755,224.0,953.5
2022-11-29 14:44:00.936756,226.0,954.5
2022-11-29 14:44:00.946763,228.0,954.5
2022-11-29 14:44:00.958127,229.0,956.5
2022-11-29 14:44:00.967128,230.0,957.5
2022-11-29 14:44:00.977134,231.0,957.5
2022-11-29 14:44:00.997874,232.0,958.5
2022-11-29 14:44:01.006883,233.0,959.5
2022-11-29 14:44:01.017120,234.0,960.5
2022-11-29 14:44:01.026298,235.0,961.5
