Recording timestamp,Obj num,Position X,Position Y
1670026287.336674,11,1700.0,300.0
1670026287.37789,11,1699.0,299.0
1670026287.38851,11,1698.0,299.0
1670026287.398399,11,1697.0,299.0
1670026287.408682,11,1693.0,299.0
1670026287.418969,11,1688.0,299.0
1670026287.428355,11,1682.0,299.0
1670026287.438283,11,1675.0,299.0
1670026287.44869,11,1662.0,302.0
1670026287.458627,11,1652.0,303.0
1670026287.467773,11,1642.0,305.0
1670026287.4778,11,1632.0,307.0
1670026287.488023,11,1626.0,307.0
1670026287.498723,11,1618.0,307.0
1670026287.507756,11,1614.0,309.0
1670026287.517565,11,1611.0,309.0
1670026287.528291,11,1607.0,309.0
1670026287.539325,11,1604.0,309.0
1670026287.548915,11,1601.0,309.0
1670026287.559966,11,1597.0,309.0
1670026287.570096,11,1594.0,309.0
1670026287.581738,11,1592.0,309.0
1670026287.589536,11,1589.0,309.0
1670026287.598656,11,1588.0,309.0
1670026287.608655,11,1584.0,309.0
1670026287.619677,11,1579.0,309.0
1670026287.630195,11,1573.0,309.0
1670026287.639199,11,1564.0,309.0
1670026287.648476,11,1556.0,309.0
1670026287.658533,11,1544.0,309.0
1670026287.669575,11,1533.0,309.0
1670026287.678735,11,1522.0,309.0
1670026287.689418,11,1511.0,309.0
1670026287.698424,11,1497.0,309.0
1670026287.709663,11,1483.0,309.0
1670026287.718958,11,1472.0,309.0
1670026287.72919,11,1462.0,309.0
1670026287.739197,11,1451.0,309.0
1670026287.749817,11,1433.0,309.0
1670026287.75995,11,1420.0,309.0
1670026287.76898,11,1403.0,312.0
1670026287.779365,11,1387.0,318.0
1670026287.790099,11,1370.0,323.0
1670026287.799871,11,1353.0,326.0
1670026287.8092,11,1329.0,333.0
1670026287.81961,11,1312.0,336.0
1670026287.828638,11,1291.0,341.0
1670026287.839907,11,1274.0,348.0
1670026287.84935,11,1256.0,355.0
1670026287.858944,11,1243.0,360.0
1670026287.869135,11,1228.0,367.0
1670026287.880189,11,1215.0,372.0
1670026287.89032,11,1205.0,375.0
1670026287.900325,11,1196.0,377.0
1670026287.909667,11,1187.0,379.0
1670026287.921245,11,1178.0,383.0
1670026287.931287,11,1168.0,386.0
1670026287.939571,11,1159.0,388.0
1670026287.950099,11,1150.0,392.0
1670026287.960875,11,1139.0,396.0
1670026287.971189,11,1129.0,401.0
1670026287.979962,11,1121.0,404.0
1670026287.989961,11,1112.0,408.0
1670026288.000205,11,1105.0,411.0
1670026288.010539,11,1098.0,415.0
1670026288.020458,11,1092.0,417.0
1670026288.029462,11,1088.0,420.0
1670026288.040599,11,1082.0,424.0
1670026288.051315,11,1079.0,426.0
1670026288.061192,11,1074.0,428.0
1670026288.070404,11,1069.0,432.0
1670026288.080914,11,1065.0,434.0
1670026288.09191,11,1063.0,436.0
1670026288.101675,11,1059.0,439.0
1670026288.11155,11,1054.0,441.0
1670026288.121549,11,1051.0,443.0
1670026288.131609,11,1047.0,447.0
1670026288.14188,11,1043.0,451.0
1670026288.151095,11,1038.0,455.0
1670026288.161226,11,1033.0,457.0
1670026288.171826,11,1028.0,459.0
1670026288.181901,11,1020.0,463.0
1670026288.190848,11,1012.0,466.0
1670026288.201006,11,1003.0,468.0
1670026288.211406,11,992.0,472.0
1670026288.222087,11,973.0,475.0
1670026288.230949,11,959.0,477.0
1670026288.241247,11,946.0,480.0
1670026288.250821,11,931.0,484.0
1670026288.26185,11,921.0,487.0
1670026288.272181,11,911.0,491.0
1670026288.281057,11,900.0,494.0
1670026288.291088,11,894.0,495.0
1670026288.302354,11,884.0,497.0
1670026288.312235,11,873.0,499.0
1670026288.320683,11,862.0,500.0
1670026288.331073,11,851.0,501.0
1670026288.340469,11,838.0,501.0
1670026288.352437,11,826.0,501.0
1670026288.36075,11,810.0,501.0
1670026288.370937,11,791.0,501.0
1670026288.380937,11,770.0,499.0
1670026288.391693,11,746.0,492.0
1670026288.401945,11,723.0,489.0
1670026288.412488,11,697.0,482.0
1670026288.421688,11,673.0,472.0
1670026288.433246,11,654.0,465.0
1670026288.443225,11,640.0,458.0
1670026288.452558,11,626.0,451.0
1670026288.461859,11,617.0,445.0
1670026288.473175,11,607.0,438.0
1670026288.483268,11,590.0,427.0
1670026288.491539,11,577.0,417.0
1670026288.502038,11,568.0,410.0
1670026288.511893,11,552.0,400.0
1670026288.522491,11,537.0,391.0
1670026288.532186,11,524.0,382.0
1670026288.541688,11,515.0,376.0
1670026288.552,11,506.0,370.0
1670026288.562457,11,497.0,363.0
1670026288.573138,11,490.0,357.0
1670026288.582307,11,484.0,352.0
