0.3319138765335083,0.32614198327064514,0.4328566074371338,0.34016550911797416,0.17405268124171666,0.3380979299545288,0.3126133680343628,0.1610990592411586,0.33898740344577366,0.3189251899719238,0.1694720188776652,0.3889123201370239,0.29559630817837185,0.19684150218963622,0.30959596633911135,0.26327767968177795,0.2767046093940735,0.13261008262634277,0.23180482122633192,0.18298162732805526,0.183427095413208,0.5042479038238525,0.4120006084442139,0.20230219099256727,0.31728029251098633,0.1073576874203152,0.29665759205818176,0.30479680167304146,0.26479776700337726,0.13214759826660155,0.4315317392349243,0.43740124702453614,0.1644115447998047,0.2813375234603882,0.1363499845777239,0.3460683292812771,0.1860428750514984,0.40153418268476215,0.19792048136393228,0.34331836700439455,0.8633947819471359,0.4552295075522529,0.17327325344085692,0.1976451873779297,0.24959413210550943,0.3132934835222032,0.5945395976305008,0.6403069636401009,0.3665632724761963,0.24665728211402893,0.15867193043231964,0.23214778900146485,0.22830324702792698,0.28786358833312986,0.308198881149292,0.2398083077536689,0.3349027773913215,0.37796471118927,0.4840646041067023,0.24780049324035644,0.1449575185775757,0.5091004371643066,1.4254164546728134,0.41733140415615505,0.5817232131958008,0.40581374168395995,0.44369468424055314,0.5783849507570267,0.1906655550003052,0.32875120639801025,1.1516554991404215,0.2259338696797689,0.40429335170321995,0.22146735191345215,0.29191198348999026,0.18326170444488527,0.19450159867604574,0.456274057689466,0.23985507488250732,0.20066959857940675,0.24542505741119386
80.0,50.0,50.0,90.0,50.0,40.0,75.0,35.0,30.0,80.0,40.0,60.0,75.0,50.0,40.0,80.0,80.0,85.0,100.0,50.0,50.0,100.0,80.0,80.0,90.0,40.0,30.0,100.0,30.0,10.0,80.0,50.0,55.0,50.0,20.0,30.0,60.0,30.0,50.0,95.0,75.0,80.0,90.0,60.0,80.0,70.0,30.0,35.0,90.0,70.0,90.0,95.0,65.0,70.0,100.0,70.0,80.0,80.0,70.0,70.0,90.0,15.0,20.0,100.0,80.0,80.0,90.0,60.0,65.0,100.0,50.0,70.0,95.0,90.0,95.0,90.0,50.0,60.0,40.0,50.0,60.0
40.0,40.0,50.0,70.0,40.0,45.0,60.0,37.0,60.0,80.0,60.0,30.0,75.0,20.0,20.0,60.0,80.0,80.0,90.0,60.0,70.0,80.0,75.0,85.0,80.0,35.0,35.0,25.0,10.0,10.0,75.0,60.0,65.0,40.0,20.0,40.0,50.0,50.0,20.0,95.0,80.0,80.0,95.0,75.0,80.0,60.0,75.0,100.0,100.0,100.0,100.0,95.0,70.0,65.0,100.0,70.0,70.0,80.0,60.0,80.0,90.0,70.0,75.0,95.0,80.0,90.0,95.0,75.0,75.0,80.0,75.0,65.0,80.0,95.0,97.0,100.0,60.0,60.0,90.0,80.0,70.0
0.39079684019088745,0.3284459114074707,0.293773737820712,0.31532901525497437,0.1684004863103231,0.2929525176684062,0.3455937558954412,0.012685203552246093,0.045775281058417425,0.16091169913609824,0.28355679512023924,0.18769046664237976,0.21577886740366617,0.2845012942949931,0.20836037397384644,0.12779372388666327,0.3856215953826904,0.22096965529701926,0.2641552488009135,0.20693438703363592,0.167393836108121,0.436140775680542,0.2187117205725776,0.38840098814530805,0.2897610863049825,0.29918813705444336,0.18754307428995767,0.21224586168924967,0.3887939718034532,0.1320236325263977,0.40210217237472534,0.1294548988342285,0.2546194466677579,0.4112394054730733,0.49244221051534015,0.251676607131958,0.2950629104267467,0.18361865390430798,0.25304341316223145,0.37966670592625934,0.4200489819049835,0.19809958934783936,0.2484902540842692,0.2175046530636874,0.20709542433420816,0.2472225228945414,0.40296733379364014,0.2623175057497891,0.2278021772702535,0.10557889938354492,0.21221476793289185,0.3478144605954488,0.2595728437105815,0.29521207014719647,0.2942834695180257,0.1535104990005493,0.0023458242416381837,0.24493736028671265,0.19318920373916626,0.3120853900909424,0.2259660561879476,0.04823687672615051,-0.027205546696980793,0.43481194972991943,0.2754391670227051,0.32989688353105023,0.41677866379419964,0.3056880633036296,0.44218142827351886,0.24055448445406827,0.1663120226426558,0.2216565175489946,0.2625507712364197,0.21863321463267008,0.16933425267537436,0.6423446734746298,0.2396117846171061,0.45274293422698975,0.28926223516464233,0.16778767108917236,0.22622519731521606
60.0,40.0,60.0,50.0,40.0,40.0,40.0,35.0,35.0,70.0,30.0,60.0,80.0,40.0,45.0,75.0,75.0,90.0,90.0,60.0,50.0,80.0,80.0,75.0,80.0,35.0,45.0,80.0,10.0,5.0,75.0,60.0,70.0,50.0,50.0,45.0,50.0,20.0,30.0,95.0,75.0,75.0,90.0,75.0,70.0,60.0,40.0,50.0,90.0,90.0,90.0,95.0,65.0,70.0,90.0,70.0,70.0,80.0,65.0,70.0,90.0,30.0,30.0,95.0,80.0,90.0,95.0,75.0,85.0,90.0,55.0,65.0,85.0,93.0,95.0,100.0,70.0,70.0,70.0,50.0,60.0
75.0,50.0,70.0,70.0,40.0,45.0,60.0,55.0,65.0,100.0,50.0,100.0,65.0,45.0,40.0,95.0,100.0,80.0,90.0,50.0,60.0,90.0,65.0,68.0,80.0,50.0,45.0,80.0,5.0,20.0,80.0,70.0,55.0,60.0,40.0,50.0,80.0,40.0,60.0,95.0,70.0,80.0,85.0,70.0,70.0,100.0,55.0,60.0,100.0,90.0,90.0,95.0,70.0,70.0,100.0,60.0,80.0,95.0,80.0,60.0,100.0,40.0,40.0,100.0,85.0,90.0,99.0,85.0,85.0,100.0,65.0,55.0,90.0,96.0,97.0,100.0,70.0,70.0,60.0,60.0,60.0
0.3497303265791673,0.40010609993567836,0.47977618376413983,0.3481021844423734,0.10209968090057372,0.03372910287645128,0.43952186291034406,0.21559058295355904,0.23387716033241965,0.09603726863861084,0.1499051253000895,0.4005685091018677,0.24824353364797738,0.20883464813232422,0.2968277197617751,0.24175659092989835,0.16699737972683376,0.31068485433405096,0.25408458709716797,0.3722134286707098,0.2963054418563843,0.42020866870880125,0.42619478702545166,0.37113043997022843,0.24236675409170297,0.3689113140106201,0.5173708862728543,0.301592625104464,0.2997533745235867,0.35963733196258546,0.4110721991612361,0.18561946428739107,0.16785564789405236,0.30938802162806195,0.40603137016296387,0.35840335488319397,0.2764684236966647,0.1845746636390686,0.5454549193382263,0.37400588622459996,0.4915199279785156,0.45786320246182954,0.23311257362365723,0.17314806351294884,0.1643820175757775,0.25525584587684047,0.1739741696251763,0.027944326400756836,0.2919800648322472,0.35544896125793457,0.2525903383890788,0.29700901110967,0.2865901192029317,0.3219547455127423,0.1728657025557298,0.38411422570546466,0.10885579245431083,0.1450649041395921,0.29718879552987904,0.26071412746722883,0.4090313728039081,0.31406086683273315,0.07397194703420003,0.32390902439753216,0.3964672272021954,0.4277674968426044,0.3100559344658485,0.2831459045410156,0.5275485082106157,0.25088250637054443,0.18642683823903403,0.3785563615652231,0.3089398787571834,0.24987345475416917,0.22151277615473822,0.28703218698501587,0.316374998826247,0.3713410298029582,0.26041538898761457,0.17552804946899414,0.24447192748387656
60.0,40.0,35.0,60.0,35.0,35.0,20.0,20.0,30.0,70.0,70.0,80.0,70.0,40.0,30.0,82.0,70.0,70.0,80.0,50.0,40.0,70.0,60.0,60.0,75.0,40.0,40.0,80.0,15.0,20.0,75.0,50.0,65.0,70.0,60.0,20.0,60.0,30.0,40.0,90.0,80.0,80.0,85.0,65.0,70.0,70.0,40.0,50.0,80.0,80.0,90.0,90.0,70.0,65.0,90.0,70.0,70.0,80.0,65.0,70.0,85.0,40.0,40.0,90.0,80.0,90.0,97.0,85.0,65.0,90.0,40.0,55.0,85.0,92.0,94.0,100.0,65.0,70.0,60.0,40.0,70.0
80.0,30.0,30.0,60.0,35.0,30.0,80.0,30.0,80.0,50.0,80.0,70.0,65.0,25.0,30.0,100.0,80.0,70.0,60.0,40.0,40.0,70.0,50.0,68.0,85.0,40.0,40.0,50.0,10.0,20.0,70.0,70.0,55.0,30.0,10.0,20.0,70.0,60.0,40.0,85.0,85.0,80.0,90.0,70.0,65.0,68.0,55.0,70.0,100.0,90.0,100.0,75.0,60.0,70.0,80.0,60.0,60.0,80.0,60.0,80.0,80.0,40.0,35.0,95.0,80.0,90.0,95.0,70.0,55.0,60.0,60.0,60.0,90.0,95.0,96.0,60.0,70.0,60.0,60.0,80.0,60.0
0.4306665261586507,0.3197789873395647,0.4225793480873108,0.20363800342266375,0.2348625443198464,0.3296382860703902,0.23090984423955283,0.22982072830200195,0.19788063897026908,0.16191034846835667,0.004099345207214356,0.019037306308746338,0.18685285861675555,0.13749414682388306,0.18248200416564941,0.3024240493774414,0.5372803211212158,0.3294106324513753,0.22156906127929688,0.10516956117418078,0.41083667013380265,0.5414305600253019,0.25093204634530203,0.5471093654632568,0.23613414397606483,0.25464961528778074,0.3001261711120605,0.3825226306915283,0.07167820930480957,-0.010932842890421549,0.38289858897527057,0.08271462267095392,0.22953420877456665,0.34978508949279785,0.24874651432037354,0.24705870946248373,0.2513798276583354,0.2140675187110901,0.05737139961936257,0.35572391289931077,0.2356952428817749,0.45131194591522217,0.35217824849215423,0.3023865589728722,0.32169798704294056,0.34720478057861326,0.37414565682411194,0.2568003336588542,0.15284884892977202,0.14106839895248413,0.3311875820159912,0.20515735944112143,0.2878420903132512,0.22201123604407677,0.23486797626201922,0.23019822438557944,0.1595000743865967,0.14792144298553467,0.396280600474431,0.25868470018560236,0.3003861037167636,0.015406979454888238,0.3311527570088704,0.23748904466629028,0.5055440664291382,0.3145105838775635,0.2930941398327167,0.4435253143310547,0.514662355184555,0.27891438657587225,0.1282804250717163,-0.042818307876586914,0.20420246857863206,0.3469839529557662,0.1836563807267409,0.2460653415093055,0.11747082074483235,0.4323870539665222,0.32701923297001767,0.2471609115600586,0.202663520971934
