0.34331836700439455,0.8633947819471359,0.4552295075522529,0.17327325344085692,0.1976451873779297,0.24959413210550943,0.3132934835222032,0.5945395976305008,0.6403069636401009,0.3665632724761963,0.24665728211402893,0.15867193043231964,0.23214778900146485,0.22830324702792698,0.28786358833312986,0.308198881149292,0.2398083077536689,0.3349027773913215,0.37796471118927,0.4840646041067023,0.24780049324035644,0.1449575185775757,0.5091004371643066,1.4254164546728134,0.41733140415615505,0.5817232131958008,0.40581374168395995,0.44369468424055314,0.5783849507570267,0.1906655550003052,0.32875120639801025,1.1516554991404215,0.2259338696797689,0.40429335170321995,0.22146735191345215,0.29191198348999026,0.18326170444488527,0.19450159867604574,0.456274057689466,0.23985507488250732,0.20066959857940675,0.24542505741119386
95.0,75.0,80.0,90.0,60.0,80.0,70.0,30.0,35.0,90.0,70.0,90.0,95.0,65.0,70.0,100.0,70.0,80.0,80.0,70.0,70.0,90.0,15.0,20.0,100.0,80.0,80.0,90.0,60.0,65.0,100.0,50.0,70.0,95.0,90.0,95.0,90.0,50.0,60.0,40.0,50.0,60.0
95.0,80.0,80.0,95.0,75.0,80.0,60.0,75.0,100.0,100.0,100.0,100.0,95.0,70.0,65.0,100.0,70.0,70.0,80.0,60.0,80.0,90.0,70.0,75.0,95.0,80.0,90.0,95.0,75.0,75.0,80.0,75.0,65.0,80.0,95.0,97.0,100.0,60.0,60.0,90.0,80.0,70.0
0.37966670592625934,0.4200489819049835,0.19809958934783936,0.2484902540842692,0.2175046530636874,0.20709542433420816,0.2472225228945414,0.40296733379364014,0.2623175057497891,0.2278021772702535,0.10557889938354492,0.21221476793289185,0.3478144605954488,0.2595728437105815,0.29521207014719647,0.2942834695180257,0.1535104990005493,0.0023458242416381837,0.24493736028671265,0.19318920373916626,0.3120853900909424,0.2259660561879476,0.04823687672615051,-0.027205546696980793,0.43481194972991943,0.2754391670227051,0.32989688353105023,0.41677866379419964,0.3056880633036296,0.44218142827351886,0.24055448445406827,0.1663120226426558,0.2216565175489946,0.2625507712364197,0.21863321463267008,0.16933425267537436,0.6423446734746298,0.2396117846171061,0.45274293422698975,0.28926223516464233,0.16778767108917236,0.22622519731521606
95.0,75.0,75.0,90.0,75.0,70.0,60.0,40.0,50.0,90.0,90.0,90.0,95.0,65.0,70.0,90.0,70.0,70.0,80.0,65.0,70.0,90.0,30.0,30.0,95.0,80.0,90.0,95.0,75.0,85.0,90.0,55.0,65.0,85.0,93.0,95.0,100.0,70.0,70.0,70.0,50.0,60.0
95.0,70.0,80.0,85.0,70.0,70.0,100.0,55.0,60.0,100.0,90.0,90.0,95.0,70.0,70.0,100.0,60.0,80.0,95.0,80.0,60.0,100.0,40.0,40.0,100.0,85.0,90.0,99.0,85.0,85.0,100.0,65.0,55.0,90.0,96.0,97.0,100.0,70.0,70.0,60.0,60.0,60.0
0.37400588622459996,0.4915199279785156,0.45786320246182954,0.23311257362365723,0.17314806351294884,0.1643820175757775,0.25525584587684047,0.1739741696251763,0.027944326400756836,0.2919800648322472,0.35544896125793457,0.2525903383890788,0.29700901110967,0.2865901192029317,0.3219547455127423,0.1728657025557298,0.38411422570546466,0.10885579245431083,0.1450649041395921,0.29718879552987904,0.26071412746722883,0.4090313728039081,0.31406086683273315,0.07397194703420003,0.32390902439753216,0.3964672272021954,0.4277674968426044,0.3100559344658485,0.2831459045410156,0.5275485082106157,0.25088250637054443,0.18642683823903403,0.3785563615652231,0.3089398787571834,0.24987345475416917,0.22151277615473822,0.28703218698501587,0.316374998826247,0.3713410298029582,0.26041538898761457,0.17552804946899414,0.24447192748387656
90.0,80.0,80.0,85.0,65.0,70.0,70.0,40.0,50.0,80.0,80.0,90.0,90.0,70.0,65.0,90.0,70.0,70.0,80.0,65.0,70.0,85.0,40.0,40.0,90.0,80.0,90.0,97.0,85.0,65.0,90.0,40.0,55.0,85.0,92.0,94.0,100.0,65.0,70.0,60.0,40.0,70.0
85.0,85.0,80.0,90.0,70.0,65.0,68.0,55.0,70.0,100.0,90.0,100.0,75.0,60.0,70.0,80.0,60.0,60.0,80.0,60.0,80.0,80.0,40.0,35.0,95.0,80.0,90.0,95.0,70.0,55.0,60.0,60.0,60.0,90.0,95.0,96.0,60.0,70.0,60.0,60.0,80.0,60.0
0.35572391289931077,0.2356952428817749,0.45131194591522217,0.35217824849215423,0.3023865589728722,0.32169798704294056,0.34720478057861326,0.37414565682411194,0.2568003336588542,0.15284884892977202,0.14106839895248413,0.3311875820159912,0.20515735944112143,0.2878420903132512,0.22201123604407677,0.23486797626201922,0.23019822438557944,0.1595000743865967,0.14792144298553467,0.396280600474431,0.25868470018560236,0.3003861037167636,0.015406979454888238,0.3311527570088704,0.23748904466629028,0.5055440664291382,0.3145105838775635,0.2930941398327167,0.4435253143310547,0.514662355184555,0.27891438657587225,0.1282804250717163,-0.042818307876586914,0.20420246857863206,0.3469839529557662,0.1836563807267409,0.2460653415093055,0.11747082074483235,0.4323870539665222,0.32701923297001767,0.2471609115600586,0.202663520971934
85.0,70.0,75.0,85.0,60.0,55.0,50.0,30.0,60.0,80.0,70.0,90.0,80.0,65.0,65.0,80.0,60.0,70.0,75.0,60.0,65.0,80.0,35.0,45.0,90.0,75.0,85.0,93.0,55.0,65.0,75.0,40.0,45.0,85.0,90.0,93.0,100.0,45.0,50.0,50.0,40.0,30.0
75.0,80.0,65.0,85.0,55.0,60.0,70.0,90.0,70.0,50.0,90.0,100.0,75.0,65.0,65.0,70.0,60.0,80.0,80.0,60.0,80.0,80.0,50.0,50.0,98.0,80.0,80.0,97.0,65.0,60.0,60.0,45.0,50.0,93.0,95.0,97.0,50.0,50.0,40.0,40.0,30.0,50.0
0.1560742457707723,0.22270473837852478,0.271148681640625,0.2569481042715219,0.23444279034932455,0.29114158153533937,0.3682224273681641,0.1334908962249756,0.0036945343017578125,0.2433276573816935,0.4370647072792053,0.23629180590311685,0.10560363531112671,0.10161295303931603,0.2930920124053955,0.18281817436218262,-0.12699127197265625,-0.0013628005981445312,0.09256300559410682,0.20433366298675537,0.2906748056411743,0.3115372856458028,-0.23829364776611328,0.2828393247392442,0.4331142505009969,0.4301421642303467,0.08891016244888306,0.2100932002067566,0.25795576307508683,0.47842077414194745,0.09522101283073425,0.1648550033569336,-0.2625507911046346,0.2859987219174703,0.2097625732421875,0.404077486558394,0.2674185991287231,0.3548617124557495,0.10543907772411,0.2087716139279879,0.07957644462585449,0.051669021447499595
70.0,50.0,40.0,80.0,40.0,40.0,30.0,25.0,30.0,50.0,80.0,40.0,70.0,65.0,65.0,70.0,60.0,60.0,70.0,50.0,45.0,70.0,40.0,40.0,90.0,70.0,75.0,93.0,45.0,45.0,50.0,20.0,30.0,86.0,88.0,90.0,60.0,30.0,10.0,30.0,20.0,10.0
70.0,40.0,45.0,70.0,40.0,35.0,40.0,40.0,55.0,30.0,40.0,60.0,60.0,60.0,55.0,70.0,50.0,60.0,70.0,40.0,45.0,80.0,45.0,45.0,80.0,70.0,75.0,80.0,45.0,40.0,20.0,30.0,35.0,83.0,93.0,71.0,40.0,20.0,40.0,50.0,20.0,30.0
