0.3319138765335083,0.32614198327064514,0.4328566074371338,0.34016550911797416,0.17405268124171666,0.3380979299545288,0.3126133680343628,0.1610990592411586,0.33898740344577366,0.3189251899719238,0.1694720188776652,0.3889123201370239,0.29559630817837185,0.19684150218963622,0.30959596633911135,0.26327767968177795,0.2767046093940735,0.13261008262634277,0.23180482122633192,0.18298162732805526,0.183427095413208,0.5042479038238525,0.4120006084442139,0.20230219099256727,0.31728029251098633,0.1073576874203152,0.29665759205818176,0.30479680167304146,0.26479776700337726,0.13214759826660155,0.4315317392349243,0.43740124702453614,0.1644115447998047,0.2813375234603882,0.1363499845777239,0.3460683292812771,0.1860428750514984,0.40153418268476215,0.19792048136393228
80.0,50.0,50.0,90.0,50.0,40.0,75.0,35.0,30.0,80.0,40.0,60.0,75.0,50.0,40.0,80.0,80.0,85.0,100.0,50.0,50.0,100.0,80.0,80.0,90.0,40.0,30.0,100.0,30.0,10.0,80.0,50.0,55.0,50.0,20.0,30.0,60.0,30.0,50.0
40.0,40.0,50.0,70.0,40.0,45.0,60.0,37.0,60.0,80.0,60.0,30.0,75.0,20.0,20.0,60.0,80.0,80.0,90.0,60.0,70.0,80.0,75.0,85.0,80.0,35.0,35.0,25.0,10.0,10.0,75.0,60.0,65.0,40.0,20.0,40.0,50.0,50.0,20.0
0.39079684019088745,0.3284459114074707,0.293773737820712,0.31532901525497437,0.1684004863103231,0.2929525176684062,0.3455937558954412,0.012685203552246093,0.045775281058417425,0.16091169913609824,0.28355679512023924,0.18769046664237976,0.21577886740366617,0.2845012942949931,0.20836037397384644,0.12779372388666327,0.3856215953826904,0.22096965529701926,0.2641552488009135,0.20693438703363592,0.167393836108121,0.436140775680542,0.2187117205725776,0.38840098814530805,0.2897610863049825,0.29918813705444336,0.18754307428995767,0.21224586168924967,0.3887939718034532,0.1320236325263977,0.40210217237472534,0.1294548988342285,0.2546194466677579,0.4112394054730733,0.49244221051534015,0.251676607131958,0.2950629104267467,0.18361865390430798,0.25304341316223145
60.0,40.0,60.0,50.0,40.0,40.0,40.0,35.0,35.0,70.0,30.0,60.0,80.0,40.0,45.0,75.0,75.0,90.0,90.0,60.0,50.0,80.0,80.0,75.0,80.0,35.0,45.0,80.0,10.0,5.0,75.0,60.0,70.0,50.0,50.0,45.0,50.0,20.0,30.0
75.0,50.0,70.0,70.0,40.0,45.0,60.0,55.0,65.0,100.0,50.0,100.0,65.0,45.0,40.0,95.0,100.0,80.0,90.0,50.0,60.0,90.0,65.0,68.0,80.0,50.0,45.0,80.0,5.0,20.0,80.0,70.0,55.0,60.0,40.0,50.0,80.0,40.0,60.0
0.3497303265791673,0.40010609993567836,0.47977618376413983,0.3481021844423734,0.10209968090057372,0.03372910287645128,0.43952186291034406,0.21559058295355904,0.23387716033241965,0.09603726863861084,0.1499051253000895,0.4005685091018677,0.24824353364797738,0.20883464813232422,0.2968277197617751,0.24175659092989835,0.16699737972683376,0.31068485433405096,0.25408458709716797,0.3722134286707098,0.2963054418563843,0.42020866870880125,0.42619478702545166,0.37113043997022843,0.24236675409170297,0.3689113140106201,0.5173708862728543,0.301592625104464,0.2997533745235867,0.35963733196258546,0.4110721991612361,0.18561946428739107,0.16785564789405236,0.30938802162806195,0.40603137016296387,0.35840335488319397,0.2764684236966647,0.1845746636390686,0.5454549193382263
60.0,40.0,35.0,60.0,35.0,35.0,20.0,20.0,30.0,70.0,70.0,80.0,70.0,40.0,30.0,82.0,70.0,70.0,80.0,50.0,40.0,70.0,60.0,60.0,75.0,40.0,40.0,80.0,15.0,20.0,75.0,50.0,65.0,70.0,60.0,20.0,60.0,30.0,40.0
80.0,30.0,30.0,60.0,35.0,30.0,80.0,30.0,80.0,50.0,80.0,70.0,65.0,25.0,30.0,100.0,80.0,70.0,60.0,40.0,40.0,70.0,50.0,68.0,85.0,40.0,40.0,50.0,10.0,20.0,70.0,70.0,55.0,30.0,10.0,20.0,70.0,60.0,40.0
0.4306665261586507,0.3197789873395647,0.4225793480873108,0.20363800342266375,0.2348625443198464,0.3296382860703902,0.23090984423955283,0.22982072830200195,0.19788063897026908,0.16191034846835667,0.004099345207214356,0.019037306308746338,0.18685285861675555,0.13749414682388306,0.18248200416564941,0.3024240493774414,0.5372803211212158,0.3294106324513753,0.22156906127929688,0.10516956117418078,0.41083667013380265,0.5414305600253019,0.25093204634530203,0.5471093654632568,0.23613414397606483,0.25464961528778074,0.3001261711120605,0.3825226306915283,0.07167820930480957,-0.010932842890421549,0.38289858897527057,0.08271462267095392,0.22953420877456665,0.34978508949279785,0.24874651432037354,0.24705870946248373,0.2513798276583354,0.2140675187110901,0.05737139961936257
50.0,30.0,20.0,50.0,20.0,25.0,20.0,50.0,68.0,40.0,60.0,70.0,55.0,30.0,25.0,80.0,60.0,80.0,70.0,40.0,40.0,70.0,60.0,75.0,85.0,30.0,40.0,50.0,10.0,2.0,65.0,50.0,70.0,40.0,20.0,30.0,50.0,30.0,40.0
35.0,20.0,20.0,50.0,25.0,20.0,45.0,75.0,50.0,80.0,70.0,60.0,55.0,25.0,40.0,100.0,82.0,92.0,70.0,50.0,80.0,65.0,75.0,68.0,85.0,35.0,40.0,50.0,1.0,7.0,60.0,75.0,80.0,20.0,20.0,30.0,60.0,50.0,50.0
0.28167112668355304,0.4452070924970839,0.30599802190607245,0.13421032826105753,0.022615766525268553,0.2143298519982232,0.04067833423614502,0.064192795753479,0.07305998802185058,0.29419075118170845,-0.07052545547485352,-0.04892940521240234,0.15840289990107217,0.00681614875793457,0.1563370878046209,0.20990798208448622,0.3892284631729126,0.17648518085479736,0.014030196449973366,0.2579575777053833,0.17792994976043702,0.28110159360445464,0.22690117359161377,0.25689825415611267,0.2322830937125466,0.24561090469360353,0.09710240364074707,0.16990509900179776,0.11292370160420735,0.40798717737197876,0.323736082423817,0.18958115577697754,0.19892913103103638,0.23862797021865845,0.37723493576049805,0.06279559930165608,0.5189518729845682,0.19442553520202638,0.11443221569061279
