2022-12-12 12:36:41.622267,18.0,75.0
2022-12-12 12:36:41.641841,19.0,74.0
2022-12-12 12:36:41.653153,20.0,73.0
2022-12-12 12:36:41.661372,20.0,72.0
2022-12-12 12:36:41.671438,21.0,71.0
2022-12-12 12:36:41.682659,22.0,71.0
2022-12-12 12:36:41.712241,23.0,70.0
2022-12-12 12:36:41.864223,24.0,69.0
2022-12-12 12:36:41.872919,24.0,67.0
2022-12-12 12:36:41.882077,24.0,66.0
2022-12-12 12:36:41.892380,25.0,65.0
2022-12-12 12:36:41.903352,27.0,62.0
2022-12-12 12:36:41.912629,27.0,59.0
2022-12-12 12:36:41.922741,29.0,57.0
2022-12-12 12:36:41.933310,31.0,53.0
2022-12-12 12:36:41.943282,32.0,48.0
2022-12-12 12:36:41.953366,35.0,45.0
2022-12-12 12:36:41.962368,38.0,41.0
2022-12-12 12:36:41.973478,40.0,36.0
2022-12-12 12:36:41.982676,43.0,32.0
2022-12-12 12:36:41.993677,45.0,29.0
2022-12-12 12:36:42.002576,48.0,27.0
2022-12-12 12:36:42.012573,49.0,24.0
2022-12-12 12:36:42.022678,52.0,21.0
2022-12-12 12:36:42.033677,54.0,18.0
2022-12-12 12:36:42.042263,55.0,17.0
2022-12-12 12:36:42.052543,56.0,15.0
2022-12-12 12:36:45.029066,56.0,15.0
2022-12-12 12:36:45.044601,57.0,15.0
2022-12-12 12:36:45.054603,58.0,15.0
2022-12-12 12:36:45.065648,61.0,15.0
2022-12-12 12:36:45.075615,62.0,15.0
2022-12-12 12:36:45.084187,64.0,15.0
2022-12-12 12:36:45.106075,65.0,15.0
2022-12-12 12:36:45.206029,66.0,15.0
2022-12-12 12:36:45.225392,67.0,15.0
2022-12-12 12:36:45.236747,69.0,15.0
2022-12-12 12:36:45.245414,70.0,15.0
2022-12-12 12:36:45.255108,71.0,15.0
2022-12-12 12:36:45.266137,72.0,15.0
2022-12-12 12:36:45.278173,73.0,15.0
2022-12-12 12:36:45.285592,76.0,15.0
