2022-11-18 10:08:18.671943,18.0,75.0
2022-11-18 10:08:18.680470,19.0,75.0
2022-11-18 10:08:18.701878,20.0,75.0
2022-11-18 10:08:18.711401,21.0,75.0
2022-11-18 10:08:18.720249,22.0,75.0
2022-11-18 10:08:18.731518,24.0,76.0
2022-11-18 10:08:18.740741,28.0,78.0
2022-11-18 10:08:18.751755,29.0,78.0
2022-11-18 10:08:18.760072,30.0,79.0
2022-11-18 10:08:18.781956,32.0,79.0
2022-11-18 10:08:18.792062,33.0,79.0
2022-11-18 10:08:18.801020,36.0,81.0
2022-11-18 10:08:18.812158,38.0,81.0
2022-11-18 10:08:18.823115,40.0,81.0
2022-11-18 10:08:18.832643,42.0,81.0
2022-11-18 10:08:18.842644,45.0,82.0
2022-11-18 10:08:18.851645,48.0,82.0
2022-11-18 10:08:18.862735,50.0,82.0
2022-11-18 10:08:18.872736,51.0,82.0
2022-11-18 10:08:18.882772,54.0,82.0
2022-11-18 10:08:18.891698,57.0,82.0
2022-11-18 10:08:18.902696,59.0,82.0
2022-11-18 10:08:18.912695,62.0,82.0
2022-11-18 10:08:18.922412,63.0,82.0
2022-11-18 10:08:18.931283,66.0,82.0
2022-11-18 10:08:18.942577,68.0,82.0
2022-11-18 10:08:18.952613,71.0,82.0
2022-11-18 10:08:18.963867,76.0,82.0
2022-11-18 10:08:18.970842,80.0,82.0
2022-11-18 10:08:18.982798,85.0,82.0
2022-11-18 10:08:18.992798,91.0,82.0
2022-11-18 10:08:19.002013,98.0,82.0
2022-11-18 10:08:19.013018,106.0,82.0
2022-11-18 10:08:19.021017,113.0,82.0
2022-11-18 10:08:19.032349,121.0,82.0
2022-11-18 10:08:19.042357,128.0,82.0
2022-11-18 10:08:19.052636,134.0,82.0
2022-11-18 10:08:19.061636,138.0,82.0
2022-11-18 10:08:19.071786,139.0,82.0
2022-11-18 10:08:19.082784,142.0,82.0
2022-11-18 10:08:19.092673,144.0,82.0
2022-11-18 10:08:19.101674,147.0,82.0
2022-11-18 10:08:19.112673,150.0,82.0
2022-11-18 10:08:19.122626,154.0,82.0
2022-11-18 10:08:19.131782,159.0,82.0
2022-11-18 10:08:19.141782,167.0,82.0
2022-11-18 10:08:19.153733,176.0,82.0
2022-11-18 10:08:19.163000,185.0,82.0
2022-11-18 10:08:19.173029,196.0,82.0
2022-11-18 10:08:19.183521,210.0,83.0
2022-11-18 10:08:19.193204,227.0,86.0
2022-11-18 10:08:19.202868,238.0,87.0
2022-11-18 10:08:19.213874,251.0,88.0
2022-11-18 10:08:19.223205,270.0,92.0
2022-11-18 10:08:19.231998,293.0,94.0
2022-11-18 10:08:19.243011,312.0,98.0
2022-11-18 10:08:19.253003,335.0,100.0
2022-11-18 10:08:19.263267,354.0,104.0
2022-11-18 10:08:19.272030,364.0,104.0
2022-11-18 10:08:19.283773,375.0,104.0
2022-11-18 10:08:19.296057,382.0,104.0
2022-11-18 10:08:19.304280,388.0,104.0
2022-11-18 10:08:19.313804,391.0,104.0
2022-11-18 10:08:19.324668,395.0,104.0
2022-11-18 10:08:19.334624,402.0,104.0
2022-11-18 10:08:19.344833,410.0,104.0
2022-11-18 10:08:19.354621,420.0,104.0
2022-11-18 10:08:19.363661,427.0,104.0
2022-11-18 10:08:19.374813,434.0,104.0
2022-11-18 10:08:19.384964,440.0,104.0
2022-11-18 10:08:19.393969,444.0,104.0
2022-11-18 10:08:19.454695,447.0,104.0
2022-11-18 10:08:19.464735,449.0,104.0
2022-11-18 10:08:19.473999,450.0,104.0
2022-11-18 10:08:19.483273,452.0,104.0
2022-11-18 10:08:19.494441,453.0,104.0
2022-11-18 10:08:19.513793,454.0,104.0
2022-11-18 10:08:19.524704,455.0,104.0
2022-11-18 10:08:19.533703,457.0,104.0
2022-11-18 10:08:19.544164,459.0,104.0
2022-11-18 10:08:19.554385,462.0,104.0
2022-11-18 10:08:19.593647,464.0,104.0
2022-11-18 10:08:19.606178,467.0,104.0
2022-11-18 10:08:19.613504,473.0,105.0
2022-11-18 10:08:19.624078,480.0,106.0
2022-11-18 10:08:19.634718,491.0,108.0
2022-11-18 10:08:19.644506,498.0,109.0
2022-11-18 10:08:19.654527,505.0,109.0
2022-11-18 10:08:19.665081,509.0,110.0
2022-11-18 10:08:19.675309,515.0,112.0
2022-11-18 10:08:19.684887,519.0,112.0
2022-11-18 10:08:19.694895,523.0,112.0
2022-11-18 10:08:19.764945,524.0,113.0
2022-11-18 10:08:19.816338,525.0,113.0
2022-11-18 10:08:19.826760,526.0,115.0
2022-11-18 10:08:19.836708,526.0,117.0
2022-11-18 10:08:19.846709,526.0,121.0
2022-11-18 10:08:19.856452,527.0,125.0
2022-11-18 10:08:19.866496,527.0,133.0
2022-11-18 10:08:19.876613,530.0,140.0
2022-11-18 10:08:19.886535,532.0,149.0
2022-11-18 10:08:19.896715,534.0,157.0
