Recording timestamp,Event,Sensor,Gaze point X,Gaze point Y,Validity left,Validity right,Eye movement type,Mouse position X,Mouse position Y,Event,Event value
1671153218.167523,MouseEvent,,1211.3333333333333,545.3333333333334,,,Fixation,,,MouseEvent,"Down, Left"
1671153218.167523,,Mouse,1211.6666666666667,543.6666666666666,,,Fixation,1600.0,707.0,,
1671153218.1823359,,Eye Tracker,1212.0,542.0,Valid,Valid,Fixation,,,,
1671153218.1989899,,Eye Tracker,1207.0,546.0,Valid,Valid,Fixation,,,,
1671153218.2156448,,Eye Tracker,1200.0,549.0,Valid,Valid,Fixation,,,,
1671153218.2323,,Eye Tracker,1202.0,544.0,Valid,Valid,Fixation,,,,
1671153218.248955,,Eye Tracker,1202.0,544.0,Valid,Valid,Fixation,,,,
1671153218.265609,,Eye Tracker,1201.0,548.0,Valid,Valid,Fixation,,,,
1671153218.282264,,Eye Tracker,1203.0,543.0,Valid,Valid,Fixation,,,,
1671153218.288485,,Mouse,1201.0,543.0,,,Fixation,1599.0,707.0,,
1671153218.298919,,Eye Tracker,1199.0,543.0,Valid,Valid,Fixation,,,,
1671153218.299499,,Mouse,1198.0,549.5,,,Fixation,1597.0,707.0,,
1671153218.315573,,Eye Tracker,1197.0,556.0,Valid,Valid,Fixation,,,,
1671153218.3184779,,Mouse,1199.0,555.0,,,Fixation,1589.0,712.0,,
1671153218.328723,,Mouse,1201.0,554.0,,,Fixation,1586.0,714.0,,
1671153218.332228,,Eye Tracker,1203.0,553.0,Valid,Valid,Fixation,,,,
1671153218.339452,,Mouse,1201.0,552.5,,,Fixation,1582.0,717.0,,
1671153218.348883,,Eye Tracker,1199.0,552.0,Valid,Valid,Fixation,,,,
1671153218.358443,,Mouse,1194.5,554.5,,,Fixation,1575.0,721.0,,
1671153218.365537,,Eye Tracker,1190.0,557.0,Valid,Valid,Fixation,,,,
1671153218.368512,,Mouse,1191.5,556.0,,,Fixation,1569.0,726.0,,
1671153218.382192,,Eye Tracker,1193.0,555.0,Valid,Valid,Fixation,,,,
1671153218.388409,,Mouse,1192.6666666666667,553.0,,,Fixation,1557.0,731.0,,
1671153218.398589,,Mouse,1192.3333333333333,551.0,,,Fixation,1550.0,733.0,,
1671153218.398848,,Eye Tracker,1192.0,549.0,Valid,Valid,Fixation,,,,
1671153218.4155018,,Eye Tracker,1191.0,547.0,Valid,Valid,Fixation,,,,
1671153218.4184089,,Mouse,1190.3333333333333,550.0,,,Fixation,1533.0,741.0,,
1671153218.429498,,Mouse,1189.6666666666667,553.0,,,Fixation,1524.0,745.0,,
1671153218.432157,,Eye Tracker,1189.0,556.0,Valid,Valid,Fixation,,,,
1671153218.448439,,Mouse,1188.0,558.5,,,Fixation,1511.0,747.0,,
1671153218.448812,,Eye Tracker,1187.0,561.0,Valid,Valid,Fixation,,,,
1671153218.4584439,,Mouse,1187.5,561.0,,,Fixation,1506.0,750.0,,
1671153218.465466,,Eye Tracker,1188.0,561.0,Valid,Valid,Fixation,,,,
1671153218.469478,,Mouse,1187.0,559.0,,,Fixation,1499.0,751.0,,
1671153218.482121,,Eye Tracker,1186.0,557.0,Valid,Valid,Fixation,,,,
1671153218.488409,,Mouse,1186.0,556.3333333333334,,,Fixation,1488.0,754.0,,
1671153218.498456,,Mouse,1186.0,555.6666666666666,,,Fixation,1483.0,754.0,,
1671153218.498776,,Eye Tracker,1186.0,555.0,Valid,Valid,Fixation,,,,
1671153218.509454,,Mouse,1186.0,557.5,,,Fixation,1478.0,755.0,,
1671153218.515431,,Eye Tracker,1186.0,560.0,Valid,Valid,Fixation,,,,
1671153218.528588,,Mouse,1186.5,561.0,,,Fixation,1466.0,757.0,,
1671153218.532085,,Eye Tracker,1187.0,562.0,Valid,Valid,Fixation,,,,
1671153218.548441,,Mouse,1187.0,558.0,,,Fixation,1453.0,757.0,,
1671153218.54874,,Eye Tracker,1187.0,554.0,Valid,Valid,Fixation,,,,
1671153218.558449,,Mouse,1157.5,547.5,,,Saccade,1447.0,757.0,,
1671153218.5653949,,Eye Tracker,1128.0,541.0,Valid,Valid,Saccade,,,,
1671153218.569504,,Mouse,1089.0,537.5,,,Saccade,1439.0,757.0,,
1671153218.582049,,Eye Tracker,1050.0,534.0,Valid,Valid,Saccade,,,,
1671153218.5894818,,Mouse,1039.0,534.5,,,Saccade,1421.0,757.0,,
1671153218.5987039,,Eye Tracker,1028.0,535.0,Valid,Valid,Saccade,,,,
1671153218.599596,,Mouse,1026.6666666666667,531.6666666666666,,,Saccade,1413.0,757.0,,
