Recording timestamp,Position X,Position Y
1671156055.657968,1882.0,1022.5
1671156055.667126,1882.0,1023.5
1671156055.676166,1881.0,1024.5
1671156055.686176,1879.0,1026.5
1671156055.697418,1876.0,1027.5
1671156055.706213,1868.0,1030.5
1671156055.716224,1863.0,1031.5
1671156055.726232,1853.0,1035.5
1671156055.73695,1841.0,1041.5
1671156055.74678,1833.0,1044.5
1671156055.756464,1826.0,1047.5
1671156055.871354,1826.0,1047.5
1671156056.871342,1826.0,1047.5
1671156056.901337,1826.0,1047.5
1671156056.912196,1826.0,1047.5
1671156056.923256,1826.0,1047.5
1671156056.932009,1826.0,1047.5
1671156056.9422,1826.0,1047.5
1671156056.951239,1826.0,1047.5
1671156056.961326,1826.0,1047.5
1671156056.971432,1826.0,1047.5
1671156056.982671,1826.0,1047.5
1671156056.992496,1826.0,1047.5
1671156057.182797,1826.0,1047.5
1671156057.193802,1826.0,1045.5
1671156057.202899,1825.0,1042.5
1671156058.136497,1823.0,1038.5
1671156058.145634,1822.0,1037.5
1671156058.156394,1821.0,1036.5
1671156058.166793,1819.0,1035.5
1671156058.176995,1817.0,1035.5
1671156058.18623,1816.0,1034.5
1671156058.196475,1815.0,1034.5
1671156058.206562,1814.0,1033.5
1671156058.217301,1813.0,1033.5
1671156058.236812,1812.0,1033.5
1671156058.25787,1811.0,1033.5
1671156058.266419,1810.0,1033.5
1671156058.27639,1809.0,1033.5
1671156058.286296,1808.0,1032.5
1671156058.297553,1807.0,1032.5
1671156058.306548,1806.0,1032.5
1671156058.317062,1806.0,1031.5
1671156058.326664,1804.0,1031.5
1671156058.336587,1803.0,1031.5
1671156058.347551,1801.0,1031.5
1671156058.357527,1800.0,1030.5
1671156058.377109,1799.0,1030.5
1671156058.388107,1798.0,1030.5
1671156058.407155,1797.0,1030.5
1671156058.417342,1795.0,1030.5
1671156058.429109,1794.0,1030.5
1671156058.437472,1793.0,1030.5
1671156058.458344,1792.0,1030.5
1671156058.470307,1791.0,1030.5
1671156058.487567,1790.0,1030.5
1671156058.507371,1789.0,1030.5
1671156058.51835,1788.0,1030.5
1671156058.528912,1787.0,1030.5
1671156058.538789,1785.0,1030.5
1671156058.549114,1784.0,1030.5
1671156058.559704,1781.0,1029.5
1671156058.568558,1780.0,1029.5
1671156058.577916,1778.0,1029.5
1671156058.588928,1776.0,1029.5
1671156058.599897,1774.0,1029.5
1671156058.608745,1771.0,1028.5
1671156058.619094,1769.0,1027.5
1671156058.6286,1767.0,1026.5
1671156058.639393,1763.0,1025.5
1671156058.648394,1760.0,1024.5
1671156058.658428,1757.0,1023.5
1671156058.66845,1755.0,1022.5
1671156058.678534,1751.0,1021.5
1671156058.688869,1748.0,1020.5
1671156058.699084,1746.0,1019.5
1671156058.708113,1743.0,1017.5
1671156058.718265,1741.0,1016.5
1671156058.729889,1739.0,1015.5
1671156058.748876,1736.0,1015.5
1671156058.770042,1735.0,1014.5
1671156058.779041,1734.0,1013.5
1671156058.788255,1733.0,1013.5
1671156058.798891,1732.0,1012.5
1671156058.809698,1731.0,1012.5
1671156058.829149,1730.0,1011.5
1671156058.838976,1729.0,1011.5
1671156058.848604,1727.0,1010.5
1671156058.85964,1725.0,1010.5
1671156058.869325,1724.0,1009.5
1671156058.880309,1723.0,1009.5
