Recording timestamp,Event,Sensor,Gaze point X,Gaze point Y,Validity left,Validity right,Eye movement type,Mouse position X,Mouse position Y,Event,Event value
1669869342.783405,MouseEvent,,-195.33333333333334,-37.0,,,Fixation,,,MouseEvent,"Down, Left"
1669869342.783405,,Mouse,-193.66666666666666,-38.0,,,Fixation,40.0,86.0,,
1669869342.795396,,Eye Tracker,-192.0,-39.0,Valid,Valid,Fixation,,,,
1669869342.812051,,Eye Tracker,-190.0,-42.0,Valid,Valid,Fixation,,,,
1669869342.828705,,Eye Tracker,-194.0,-43.0,Valid,Valid,Fixation,,,,
1669869342.84536,,Eye Tracker,-199.0,-43.0,Valid,Valid,Fixation,,,,
1669869342.8620162,,Eye Tracker,-200.0,-47.0,Valid,Valid,Fixation,,,,
1669869342.87867,,Eye Tracker,-205.0,-53.0,Valid,Valid,Fixation,,,,
1669869342.8953252,,Eye Tracker,-206.0,-56.0,Valid,Valid,Fixation,,,,
1669869342.9119802,,Eye Tracker,-204.0,-52.0,Valid,Valid,Fixation,,,,
1669869342.9286342,,Eye Tracker,-205.0,-51.0,Valid,Valid,Fixation,,,,
1669869342.9452891,,Eye Tracker,-205.0,-52.0,Valid,Valid,Fixation,,,,
1669869342.961944,,Eye Tracker,-204.0,-51.0,Valid,Valid,Fixation,,,,
1669869342.978599,,Eye Tracker,-209.0,-55.0,Valid,Valid,Fixation,,,,
1669869342.995253,,Eye Tracker,-149.0,-54.0,Valid,Valid,Saccade,,,,
1669869343.011908,,Eye Tracker,-38.0,-61.0,Valid,Valid,Saccade,,,,
1669869343.028563,,Eye Tracker,41.0,-53.0,Valid,Valid,Saccade,,,,
1669869343.045217,,Eye Tracker,45.0,-35.0,Valid,Valid,Fixation,,,,
1669869343.061872,,Eye Tracker,55.0,-26.0,Valid,Valid,Fixation,,,,
1669869343.0785282,,Eye Tracker,60.0,-28.0,Valid,Valid,Fixation,,,,
