Recording timestamp,Obj num,Position X,Position Y
1669698097.987806,11,1600.0,700.0
1669698098.119338,11,1599.0,700.0
1669698098.129377,11,1598.0,700.0
1669698098.13774,11,1598.0,699.0
1669698098.147671,11,1597.0,698.0
1669698098.158405,11,1595.0,698.0
1669698098.169334,11,1594.0,698.0
1669698098.177586,11,1592.0,698.0
1669698098.187618,11,1590.0,698.0
1669698098.199015,11,1587.0,697.0
1669698098.209387,11,1584.0,697.0
1669698098.217413,11,1582.0,697.0
1669698098.227636,11,1579.0,697.0
1669698098.238203,11,1574.0,696.0
1669698098.248511,11,1569.0,695.0
1669698098.257399,11,1563.0,693.0
1669698098.267926,11,1555.0,692.0
1669698098.277827,11,1550.0,691.0
1669698098.288798,11,1544.0,690.0
1669698098.299181,11,1539.0,688.0
1669698098.307507,11,1533.0,687.0
1669698098.317536,11,1529.0,687.0
1669698098.32873,11,1523.0,686.0
1669698098.339067,11,1518.0,684.0
1669698098.348096,11,1510.0,683.0
1669698098.358428,11,1504.0,680.0
1669698098.369255,11,1496.0,677.0
1669698098.379188,11,1488.0,674.0
1669698098.387455,11,1478.0,671.0
1669698098.397989,11,1468.0,669.0
1669698098.407836,11,1461.0,667.0
1669698098.418842,11,1450.0,665.0
1669698098.429262,11,1441.0,663.0
1669698098.438568,11,1433.0,661.0
1669698098.448598,11,1424.0,659.0
1669698098.459824,11,1416.0,657.0
1669698098.470285,11,1408.0,656.0
1669698098.479285,11,1401.0,654.0
1669698098.488936,11,1394.0,653.0
1669698098.49947,11,1387.0,652.0
1669698098.509492,11,1381.0,652.0
1669698098.518872,11,1374.0,651.0
1669698098.529308,11,1368.0,651.0
1669698098.540281,11,1363.0,650.0
1669698098.549548,11,1357.0,649.0
1669698098.558892,11,1355.0,649.0
1669698098.570378,11,1352.0,649.0
1669698098.579384,11,1351.0,649.0
1669698098.590357,11,1348.0,649.0
1669698098.600234,11,1346.0,649.0
1669698098.610225,11,1344.0,649.0
1669698098.620262,11,1342.0,649.0
1669698098.650842,11,1339.0,649.0
1669698098.65986,11,1338.0,649.0
1669698098.671428,11,1337.0,649.0
1669698098.680872,11,1336.0,649.0
1669698098.690336,11,1335.0,649.0
1669698098.710821,11,1334.0,649.0
1669698098.721162,11,1333.0,649.0
1669698098.740163,11,1332.0,649.0
1669698098.749528,11,1331.0,649.0
1669698098.762731,11,1329.0,649.0
1669698098.769741,11,1326.0,649.0
1669698098.779874,11,1325.0,649.0
