Recording timestamp,Obj num,Position X,Position Y
1669695508.143149,11,1700.0,300.0
1669695508.162709,11,1699.0,300.0
1669695508.184394,11,1697.0,301.0
1669695508.234319,11,1696.0,301.0
1669695508.253583,11,1696.0,302.0
1669695508.263507,11,1695.0,302.0
1669695508.273689,11,1694.0,302.0
1669695508.282771,11,1692.0,303.0
1669695508.292808,11,1687.0,306.0
1669695508.30293,11,1683.0,306.0
1669695508.313931,11,1678.0,307.0
1669695508.324784,11,1673.0,310.0
1669695508.334881,11,1670.0,310.0
1669695508.344905,11,1666.0,311.0
1669695508.355103,11,1665.0,312.0
1669695508.365653,11,1663.0,313.0
1669695508.373977,11,1659.0,313.0
1669695508.38443,11,1655.0,314.0
1669695508.394768,11,1648.0,316.0
1669695508.404739,11,1640.0,318.0
1669695508.413854,11,1634.0,318.0
1669695508.423714,11,1626.0,318.0
1669695508.434884,11,1619.0,320.0
1669695508.444916,11,1611.0,321.0
1669695508.454123,11,1607.0,321.0
1669695508.464435,11,1602.0,322.0
1669695508.474455,11,1595.0,322.0
1669695508.485695,11,1589.0,322.0
1669695508.494287,11,1582.0,322.0
1669695508.504266,11,1575.0,322.0
1669695508.514197,11,1568.0,322.0
1669695508.52562,11,1562.0,322.0
1669695508.534689,11,1555.0,321.0
1669695508.544368,11,1550.0,321.0
1669695508.554545,11,1545.0,321.0
1669695508.564582,11,1544.0,321.0
1669695508.574854,11,1540.0,320.0
1669695508.585172,11,1533.0,320.0
1669695508.595134,11,1528.0,320.0
1669695508.605114,11,1523.0,320.0
1669695508.615397,11,1516.0,320.0
1669695508.623754,11,1507.0,319.0
1669695508.633758,11,1503.0,319.0
1669695508.644405,11,1496.0,319.0
1669695508.654779,11,1492.0,319.0
1669695508.664778,11,1488.0,319.0
1669695508.675088,11,1481.0,319.0
1669695508.685545,11,1476.0,319.0
1669695508.696545,11,1471.0,319.0
1669695508.705869,11,1464.0,319.0
1669695508.715173,11,1458.0,319.0
1669695508.725291,11,1453.0,319.0
1669695508.736302,11,1449.0,319.0
1669695508.746278,11,1443.0,319.0
1669695508.75531,11,1435.0,319.0
1669695508.765343,11,1426.0,319.0
1669695508.77561,11,1416.0,319.0
1669695508.786246,11,1402.0,319.0
1669695508.795031,11,1390.0,319.0
1669695508.805437,11,1379.0,319.0
1669695508.815352,11,1368.0,319.0
1669695508.826495,11,1356.0,319.0
1669695508.836182,11,1345.0,319.0
1669695508.845661,11,1334.0,319.0
1669695508.855668,11,1322.0,319.0
1669695508.866698,11,1309.0,319.0
1669695508.877103,11,1294.0,319.0
1669695508.886495,11,1282.0,319.0
1669695508.895759,11,1272.0,319.0
1669695508.906916,11,1261.0,319.0
1669695508.917173,11,1252.0,319.0
1669695508.926138,11,1241.0,320.0
1669695508.936496,11,1234.0,321.0
1669695508.946893,11,1226.0,323.0
1669695508.956893,11,1217.0,325.0
1669695508.966078,11,1210.0,330.0
1669695508.976378,11,1204.0,332.0
1669695508.985893,11,1198.0,335.0
1669695508.997061,11,1193.0,339.0
1669695509.006304,11,1186.0,343.0
1669695509.016045,11,1181.0,348.0
1669695509.026036,11,1175.0,354.0
1669695509.037339,11,1168.0,362.0
1669695509.046612,11,1162.0,370.0
1669695509.055872,11,1154.0,379.0
1669695509.066184,11,1149.0,386.0
1669695509.077523,11,1144.0,393.0
1669695509.087534,11,1139.0,401.0
1669695509.095748,11,1133.0,409.0
1669695509.105953,11,1130.0,413.0
1669695509.117201,11,1126.0,419.0
1669695509.12695,11,1122.0,425.0
1669695509.136403,11,1119.0,429.0
1669695509.146329,11,1115.0,433.0
1669695509.156918,11,1111.0,439.0
1669695509.166921,11,1107.0,443.0
1669695509.177032,11,1103.0,448.0
1669695509.187077,11,1100.0,453.0
1669695509.197078,11,1094.0,458.0
1669695509.208227,11,1091.0,462.0
1669695509.218002,11,1085.0,468.0
1669695509.227333,11,1080.0,473.0
1669695509.236593,11,1075.0,475.0
1669695509.2476,11,1069.0,479.0
1669695509.257885,11,1063.0,483.0
1669695509.266883,11,1057.0,485.0
1669695509.276892,11,1051.0,487.0
1669695509.287835,11,1045.0,489.0
1669695509.297835,11,1037.0,491.0
1669695509.306865,11,1028.0,494.0
1669695509.316923,11,1020.0,496.0
1669695509.328323,11,1012.0,496.0
1669695509.338329,11,1003.0,498.0
1669695509.348327,11,994.0,498.0
1669695509.358156,11,984.0,498.0
1669695509.368184,11,974.0,498.0
1669695509.379162,11,963.0,498.0
1669695509.389315,11,954.0,498.0
1669695509.397863,11,945.0,498.0
1669695509.40756,11,937.0,498.0
1669695509.41888,11,928.0,498.0
1669695509.42888,11,917.0,498.0
1669695509.437912,11,907.0,498.0
1669695509.448313,11,897.0,496.0
1669695509.458451,11,885.0,494.0
1669695509.469411,11,871.0,492.0
1669695509.478321,11,860.0,490.0
1669695509.488104,11,850.0,487.0
1669695509.499101,11,838.0,483.0
1669695509.50925,11,825.0,477.0
1669695509.518578,11,815.0,473.0
1669695509.527616,11,807.0,468.0
1669695509.538907,11,796.0,461.0
1669695509.549535,11,784.0,455.0
1669695509.558609,11,774.0,451.0
1669695509.56762,11,765.0,445.0
1669695509.57845,11,758.0,441.0
1669695509.589456,11,748.0,433.0
1669695509.598956,11,741.0,428.0
1669695509.608295,11,733.0,421.0
1669695509.618422,11,725.0,415.0
1669695509.629428,11,715.0,406.0
1669695509.639043,11,707.0,401.0
1669695509.648397,11,699.0,395.0
1669695509.657752,11,692.0,389.0
1669695509.668896,11,683.0,383.0
1669695509.679291,11,676.0,378.0
1669695509.689324,11,668.0,372.0
1669695509.699131,11,661.0,366.0
1669695509.7107,11,655.0,360.0
1669695509.719697,11,649.0,356.0
1669695509.730093,11,644.0,351.0
1669695509.738865,11,640.0,348.0
1669695509.748903,11,637.0,347.0
1669695509.760494,11,633.0,344.0
1669695509.77029,11,627.0,341.0
1669695509.778635,11,622.0,337.0
1669695509.788642,11,616.0,334.0
1669695509.800702,11,609.0,329.0
1669695509.809616,11,603.0,325.0
1669695509.818621,11,595.0,320.0
1669695509.828737,11,589.0,316.0
1669695509.840046,11,583.0,312.0
1669695509.850036,11,576.0,307.0
1669695509.860317,11,571.0,303.0
1669695509.871491,11,563.0,298.0
1669695509.881531,11,557.0,294.0
1669695509.891409,11,550.0,289.0
1669695509.901423,11,544.0,284.0
1669695509.90996,11,538.0,277.0
1669695509.919747,11,533.0,272.0
1669695509.931256,11,525.0,266.0
1669695509.941366,11,519.0,261.0
1669695509.949931,11,514.0,256.0
1669695509.960503,11,508.0,251.0
1669695509.971619,11,500.0,244.0
1669695509.980729,11,492.0,238.0
1669695509.989999,11,484.0,231.0
1669695510.000297,11,479.0,226.0
1669695510.010862,11,472.0,220.0
1669695510.021007,11,465.0,213.0
1669695510.030329,11,456.0,208.0
1669695510.040415,11,449.0,204.0
1669695510.051175,11,442.0,198.0
1669695510.061408,11,435.0,193.0
1669695510.071561,11,431.0,190.0
1669695510.079564,11,428.0,188.0
1669695510.089932,11,426.0,187.0
1669695510.111012,11,424.0,186.0
1669695510.15102,11,423.0,185.0
1669695510.160294,11,422.0,185.0
1669695510.180368,11,421.0,186.0
1669695510.190994,11,420.0,186.0
1669695510.201559,11,419.0,186.0
