Recording timestamp,Obj num,Position X,Position Y
1671170046.200856,11,1700.0,300.0
1671170046.210853,11,1699.0,299.0
1671170046.220848,11,1696.0,296.0
1671170046.229857,11,1693.0,293.0
1671170046.240837,11,1691.0,292.0
1671170046.25042,11,1688.0,289.0
1671170046.261516,11,1685.0,286.0
1671170046.270168,11,1683.0,284.0
1671170046.280174,11,1680.0,281.0
1671170046.290773,11,1678.0,280.0
1671170046.300795,11,1677.0,278.0
1671170046.311069,11,1675.0,277.0
1671170046.330003,11,1671.0,276.0
1671170046.340993,11,1670.0,275.0
1671170046.451885,11,1668.0,273.0
1671170046.471891,11,1668.0,272.0
1671170046.48146,11,1667.0,272.0
1671170046.491291,11,1666.0,271.0
1671170046.500937,11,1665.0,271.0
1671170046.511475,11,1665.0,270.0
1671170046.522093,11,1664.0,269.0
1671170046.53284,11,1663.0,269.0
1671170046.551957,11,1661.0,269.0
1671170046.563004,11,1659.0,268.0
1671170046.582173,11,1656.0,268.0
1671170046.592799,11,1654.0,268.0
1671170046.603489,11,1651.0,268.0
1671170046.612284,11,1647.0,268.0
1671170046.62229,11,1643.0,268.0
1671170046.631986,11,1638.0,268.0
1671170046.642534,11,1631.0,267.0
1671170046.652539,11,1626.0,267.0
1671170046.662226,11,1621.0,267.0
1671170046.672228,11,1614.0,267.0
1671170046.682223,11,1609.0,267.0
1671170046.692765,11,1603.0,267.0
1671170046.702452,11,1598.0,267.0
1671170046.71241,11,1592.0,267.0
1671170046.722424,11,1588.0,267.0
1671170046.733108,11,1586.0,266.0
1671170046.741826,11,1583.0,266.0
1671170046.752631,11,1581.0,266.0
1671170046.762797,11,1578.0,266.0
1671170046.773808,11,1576.0,266.0
1671170046.78196,11,1575.0,266.0
1671170046.792939,11,1573.0,266.0
1671170046.802199,11,1572.0,266.0
1671170046.811772,11,1569.0,266.0
1671170046.822772,11,1567.0,266.0
1671170046.832354,11,1566.0,266.0
1671170046.842972,11,1563.0,266.0
1671170046.852944,11,1562.0,266.0
1671170046.863784,11,1561.0,267.0
1671170046.873426,11,1559.0,267.0
1671170046.883472,11,1556.0,267.0
1671170046.893532,11,1554.0,267.0
1671170046.904773,11,1552.0,267.0
1671170046.91291,11,1548.0,267.0
1671170046.923873,11,1547.0,267.0
1671170046.934156,11,1545.0,267.0
1671170046.94476,11,1542.0,266.0
1671170046.953767,11,1540.0,266.0
1671170046.96408,11,1538.0,266.0
1671170046.973174,11,1534.0,266.0
1671170046.983227,11,1531.0,266.0
1671170046.993473,11,1528.0,266.0
1671170047.003268,11,1526.0,266.0
1671170047.012917,11,1521.0,266.0
1671170047.023924,11,1519.0,266.0
1671170047.034924,11,1514.0,266.0
1671170047.044927,11,1510.0,266.0
1671170047.054633,11,1507.0,266.0
1671170047.064717,11,1505.0,266.0
1671170047.075321,11,1501.0,266.0
1671170047.084381,11,1498.0,266.0
1671170047.094668,11,1496.0,266.0
1671170047.104544,11,1494.0,266.0
1671170047.115577,11,1492.0,266.0
1671170047.134355,11,1489.0,266.0
1671170047.144054,11,1487.0,266.0
1671170047.154848,11,1486.0,266.0
1671170047.163854,11,1485.0,266.0
1671170047.174847,11,1484.0,266.0
1671170047.184002,11,1481.0,266.0
1671170047.194001,11,1479.0,266.0
1671170047.203996,11,1477.0,266.0
1671170047.213994,11,1474.0,266.0
1671170047.224302,11,1472.0,266.0
1671170047.234292,11,1470.0,266.0
1671170047.245288,11,1468.0,266.0
1671170047.255475,11,1465.0,266.0
1671170047.265404,11,1460.0,265.0
1671170047.275497,11,1458.0,264.0
1671170047.285499,11,1452.0,264.0
1671170047.294747,11,1446.0,261.0
1671170047.304738,11,1440.0,260.0
1671170047.314818,11,1432.0,259.0
1671170047.324694,11,1425.0,259.0
1671170047.334786,11,1419.0,259.0
1671170047.344629,11,1414.0,259.0
1671170047.354217,11,1408.0,259.0
1671170047.364776,11,1402.0,259.0
1671170047.375775,11,1394.0,257.0
1671170047.385259,11,1385.0,255.0
1671170047.395831,11,1377.0,254.0
1671170047.405831,11,1369.0,254.0
1671170047.416836,11,1361.0,253.0
1671170047.425885,11,1356.0,252.0
1671170047.435918,11,1348.0,252.0
1671170047.445964,11,1344.0,252.0
1671170047.456846,11,1341.0,252.0
1671170047.465845,11,1338.0,252.0
1671170047.475518,11,1336.0,252.0
1671170047.485139,11,1333.0,252.0
1671170047.498528,11,1329.0,252.0
1671170047.505524,11,1327.0,252.0
1671170047.515536,11,1324.0,252.0
1671170047.525223,11,1322.0,252.0
1671170047.535389,11,1320.0,252.0
1671170047.546155,11,1316.0,253.0
1671170047.556424,11,1315.0,253.0
1671170047.566212,11,1314.0,253.0
1671170047.576212,11,1311.0,254.0
1671170047.587012,11,1309.0,254.0
1671170047.596255,11,1307.0,255.0
1671170047.606199,11,1305.0,255.0
1671170047.616821,11,1303.0,255.0
1671170047.627858,11,1302.0,256.0
1671170047.636463,11,1300.0,256.0
1671170047.646717,11,1299.0,256.0
1671170047.657507,11,1297.0,257.0
1671170047.6688,11,1295.0,257.0
1671170047.677671,11,1294.0,258.0
1671170047.686909,11,1292.0,258.0
1671170047.696899,11,1289.0,259.0
1671170047.706397,11,1286.0,260.0
1671170047.71674,11,1283.0,261.0
1671170047.726779,11,1279.0,261.0
1671170047.736624,11,1274.0,263.0
1671170047.746735,11,1271.0,264.0
1671170047.757772,11,1265.0,265.0
1671170047.766313,11,1260.0,265.0
1671170047.776404,11,1252.0,267.0
1671170047.786451,11,1245.0,269.0
1671170047.797488,11,1237.0,270.0
1671170047.806022,11,1229.0,271.0
1671170047.817039,11,1222.0,272.0
1671170047.826043,11,1211.0,274.0
1671170047.836738,11,1203.0,274.0
1671170047.846686,11,1192.0,275.0
1671170047.857595,11,1182.0,277.0
1671170047.867091,11,1174.0,277.0
1671170047.876034,11,1163.0,277.0
1671170047.888038,11,1155.0,277.0
1671170047.897521,11,1147.0,277.0
1671170047.907213,11,1138.0,278.0
1671170047.917038,11,1132.0,278.0
1671170047.928302,11,1127.0,279.0
1671170047.937282,11,1121.0,281.0
1671170047.947824,11,1117.0,281.0
1671170047.957863,11,1112.0,282.0
1671170047.96875,11,1109.0,283.0
1671170047.977823,11,1104.0,285.0
1671170047.987787,11,1102.0,286.0
1671170047.997418,11,1098.0,289.0
1671170048.008027,11,1094.0,291.0
1671170048.018058,11,1091.0,293.0
1671170048.028042,11,1089.0,294.0
1671170048.037041,11,1086.0,295.0
1671170048.047049,11,1083.0,297.0
1671170048.057841,11,1081.0,298.0
1671170048.067831,11,1080.0,298.0
1671170048.099093,11,1079.0,298.0
1671170048.178942,11,1078.0,299.0
1671170048.188212,11,1077.0,300.0
1671170048.208279,11,1076.0,301.0
1671170048.218425,11,1074.0,302.0
1671170048.228732,11,1073.0,304.0
1671170048.238393,11,1071.0,306.0
1671170048.248045,11,1070.0,309.0
1671170048.258031,11,1068.0,310.0
1671170048.269023,11,1068.0,312.0
1671170048.278739,11,1065.0,314.0
1671170048.288787,11,1062.0,317.0
1671170048.298788,11,1061.0,320.0
1671170048.309693,11,1058.0,323.0
1671170048.318354,11,1057.0,326.0
1671170048.328345,11,1055.0,329.0
1671170048.338343,11,1054.0,330.0
1671170048.349432,11,1053.0,333.0
1671170048.359554,11,1051.0,335.0
1671170048.368525,11,1050.0,337.0
1671170048.378413,11,1048.0,340.0
1671170048.388845,11,1046.0,342.0
1671170048.399871,11,1045.0,344.0
1671170048.409837,11,1043.0,346.0
1671170048.420163,11,1042.0,349.0
1671170048.42916,11,1039.0,352.0
1671170048.440131,11,1037.0,354.0
1671170048.449511,11,1034.0,357.0
1671170048.459291,11,1031.0,359.0
1671170048.469264,11,1028.0,362.0
