Recording timestamp,Event,Sensor,Gaze point X,Gaze point Y,Validity left,Validity right,Eye movement type,Mouse position X,Mouse position Y,Event,Event value
1670285688.730349,MouseEvent,,1394.0,448.3333333333333,,,Fixation,,,MouseEvent,"Down, Left"
1670285688.730349,,Mouse,1394.0,450.6666666666667,,,Fixation,1399.0,398.0,,
1670285688.737273,,Eye Tracker,1394.0,453.0,Valid,Valid,Fixation,,,,
1670285688.753927,,Eye Tracker,1402.0,449.0,Valid,Valid,Fixation,,,,
1670285688.770582,,Eye Tracker,1404.0,444.0,Valid,Valid,Fixation,,,,
1670285688.787237,,Eye Tracker,1399.0,445.0,Valid,Valid,Fixation,,,,
1670285688.803892,,Eye Tracker,1397.0,444.0,Valid,Valid,Fixation,,,,
1670285688.820546,,Eye Tracker,1393.0,447.0,Valid,Valid,Fixation,,,,
1670285688.8372018,,Eye Tracker,1392.0,451.0,Valid,Valid,Fixation,,,,
1670285688.853857,,Eye Tracker,1386.0,448.0,Valid,Valid,Fixation,,,,
1670285688.870142,,Mouse,1361.5,467.0,,,Saccade,1399.0,400.0,,
1670285688.870511,,Eye Tracker,1337.0,486.0,Valid,Valid,Saccade,,,,
1670285688.881115,,Mouse,1238.5,549.5,,,Saccade,1399.0,402.0,,
1670285688.887166,,Eye Tracker,1140.0,613.0,Valid,Valid,Saccade,,,,
1670285688.89113,,Mouse,1111.0,635.5,,,Saccade,1399.0,405.0,,
1670285688.903821,,Eye Tracker,1082.0,658.0,Valid,Valid,Saccade,,,,
1670285688.910122,,Mouse,1077.6666666666667,667.3333333333334,,,Saccade,1400.0,417.0,,
1670285688.9201279,,Mouse,1073.3333333333333,676.6666666666666,,,Saccade,1401.0,426.0,,
1670285688.920475,,Eye Tracker,1069.0,686.0,Valid,Valid,Saccade,,,,
1670285688.931247,,Mouse,1069.5,687.0,,,Fixation,1401.0,435.0,,
1670285688.93713,,Eye Tracker,1070.0,688.0,Valid,Valid,Fixation,,,,
1670285688.950125,,Mouse,1069.0,687.5,,,Fixation,1403.0,456.0,,
1670285688.953785,,Eye Tracker,1068.0,687.0,Valid,Valid,Fixation,,,,
1670285688.960306,,Mouse,1069.0,686.0,,,Fixation,1403.0,465.0,,
1670285688.970439,,Eye Tracker,1070.0,685.0,Valid,Valid,Fixation,,,,
1670285688.971206,,Mouse,1072.0,685.0,,,Fixation,1403.0,474.0,,
1670285688.987094,,Eye Tracker,1074.0,685.0,Valid,Valid,Fixation,,,,
1670285688.991153,,Mouse,1071.5,690.5,,,Fixation,1403.0,491.0,,
1670285689.0037498,,Eye Tracker,1069.0,696.0,Valid,Valid,Fixation,,,,
1670285689.011163,,Mouse,1066.0,698.5,,,Fixation,1403.0,504.0,,
1670285689.0204039,,Eye Tracker,1063.0,701.0,Valid,Valid,Fixation,,,,
1670285689.0211868,,Mouse,1064.0,697.6666666666666,,,Fixation,1403.0,512.0,,
1670285689.031429,,Mouse,1065.0,694.3333333333334,,,Fixation,1403.0,522.0,,
1670285689.0370588,,Eye Tracker,1066.0,691.0,Valid,Valid,Fixation,,,,
1670285689.05145,,Mouse,1064.5,693.5,,,Fixation,1402.0,543.0,,
1670285689.053714,,Eye Tracker,1063.0,696.0,Valid,Valid,Fixation,,,,
