Recording timestamp,Event,Sensor,Gaze point X,Gaze point Y,Validity left,Validity right,Eye movement type,Mouse position X,Mouse position Y,Event,Event value
1669079245.195804,MouseEvent,,1776.0,1007.3333333333334,,,Fixation,,,MouseEvent,"Down, Left"
1669079245.195804,,Mouse,1776.0,1008.6666666666666,,,Fixation,1883.0,1018.0,,
1669079245.206636,,Eye Tracker,1776.0,1010.0,Valid,Valid,Fixation,,,,
1669079245.223291,,Eye Tracker,1773.0,1009.0,Valid,Valid,Fixation,,,,
1669079245.2399461,,Eye Tracker,1776.0,1011.0,Valid,Valid,Fixation,,,,
1669079245.2566,,Eye Tracker,1777.0,1012.0,Valid,Valid,Fixation,,,,
1669079245.273255,,Eye Tracker,1774.0,1009.0,Valid,Valid,Fixation,,,,
1669079245.28991,,Eye Tracker,1770.0,1006.0,Valid,Valid,Fixation,,,,
1669079245.306565,,Eye Tracker,1768.0,1007.0,Valid,Valid,Fixation,,,,
1669079245.32322,,Eye Tracker,1771.0,1012.0,Valid,Valid,Fixation,,,,
1669079245.339875,,Eye Tracker,1769.0,1013.0,Valid,Valid,Fixation,,,,
1669079245.35653,,Eye Tracker,1762.0,1007.0,Valid,Valid,Fixation,,,,
1669079245.373184,,Eye Tracker,1763.0,1008.0,Valid,Valid,Fixation,,,,
1669079245.389839,,Eye Tracker,1766.0,1012.0,Valid,Valid,Fixation,,,,
1669079245.406494,,Eye Tracker,1762.0,1008.0,Valid,Valid,Fixation,,,,
1669079245.423148,,Eye Tracker,1763.0,1005.0,Valid,Valid,Fixation,,,,
1669079245.4398031,,Eye Tracker,1765.0,1007.0,Valid,Valid,Fixation,,,,
1669079245.456458,,Eye Tracker,1765.0,1007.0,Valid,Valid,Fixation,,,,
1669079245.473112,,Eye Tracker,1760.0,1004.0,Valid,Valid,Fixation,,,,
1669079245.476758,,Mouse,1760.0,1004.5,,,Fixation,1882.0,1018.0,,
1669079245.489767,,Eye Tracker,1760.0,1005.0,Valid,Valid,Fixation,,,,
1669079245.505757,,Mouse,1763.5,1007.0,,,Fixation,1882.0,1018.0,,
1669079245.506422,,Eye Tracker,1767.0,1009.0,Valid,Valid,Fixation,,,,
1669079245.523076,,Eye Tracker,1761.0,1005.0,Valid,Valid,Fixation,,,,
1669079245.526697,,Mouse,1759.6666666666667,1004.0,,,Fixation,1882.0,1018.0,,
1669079245.536861,,Mouse,1758.3333333333333,1003.0,,,Fixation,1881.0,1018.0,,
1669079245.539731,,Eye Tracker,1757.0,1002.0,Valid,Valid,Fixation,,,,
1669079245.55565,,Mouse,1758.0,1002.5,,,Fixation,1880.0,1018.0,,
1669079245.556386,,Eye Tracker,1759.0,1003.0,Valid,Valid,Fixation,,,,
1669079245.566708,,Mouse,1759.0,1005.0,,,Fixation,1879.0,1018.0,,
1669079245.573042,,Eye Tracker,1759.0,1007.0,Valid,Valid,Fixation,,,,
1669079245.57671,,Mouse,1758.5,1006.0,,,Fixation,1877.0,1018.0,,
1669079245.589696,,Eye Tracker,1758.0,1005.0,Valid,Valid,Fixation,,,,
1669079245.595778,,Mouse,1757.0,1002.5,,,Fixation,1874.0,1018.0,,
1669079245.6063511,,Eye Tracker,1756.0,1000.0,Valid,Valid,Fixation,,,,
1669079245.606751,,Mouse,1756.3333333333333,1002.0,,,Fixation,1871.0,1018.0,,
1669079245.616752,,Mouse,1756.6666666666667,1004.0,,,Fixation,1869.0,1018.0,,
1669079245.623006,,Eye Tracker,1757.0,1006.0,Valid,Valid,Fixation,,,,
1669079245.635723,,Mouse,1753.0,1006.5,,,Fixation,1865.0,1018.0,,
1669079245.6396601,,Eye Tracker,1749.0,1007.0,Valid,Valid,Fixation,,,,
1669079245.646749,,Mouse,1750.0,1006.0,,,Fixation,1865.0,1018.0,,
1669079245.656315,,Eye Tracker,1751.0,1005.0,Valid,Valid,Fixation,,,,
1669079245.6667411,,Mouse,1751.0,1004.5,,,Fixation,1862.0,1018.0,,
1669079245.67297,,Eye Tracker,1751.0,1004.0,Valid,Valid,Fixation,,,,
1669079245.689624,,Eye Tracker,1746.0,1002.0,Valid,Valid,Fixation,,,,
1669079245.706279,,Eye Tracker,1751.0,1000.0,Valid,Valid,Fixation,,,,
1669079245.707761,,Mouse,1749.0,1001.0,,,Fixation,1861.0,1018.0,,
1669079245.722934,,Eye Tracker,1747.0,1002.0,Valid,Valid,Fixation,,,,
1669079245.7267501,,Mouse,1745.3333333333333,1003.0,,,Fixation,1860.0,1018.0,,
1669079245.737815,,Mouse,1743.6666666666667,1004.0,,,Fixation,1859.0,1018.0,,
1669079245.739588,,Eye Tracker,1742.0,1005.0,Valid,Valid,Fixation,,,,
1669079245.756243,,Eye Tracker,1743.0,1002.0,Valid,Valid,Fixation,,,,
1669079245.7578201,,Mouse,1741.5,1000.0,,,Fixation,1857.0,1018.0,,
1669079245.772898,,Eye Tracker,1740.0,998.0,Valid,Valid,Fixation,,,,
1669079245.777717,,Mouse,1739.0,996.5,,,Fixation,1853.0,1018.0,,
1669079245.789552,,Eye Tracker,1738.0,995.0,Valid,Valid,Fixation,,,,
1669079245.7979891,,Mouse,1738.0,993.5,,,Fixation,1849.0,1018.0,,
1669079245.8062081,,Eye Tracker,1738.0,992.0,Valid,Valid,Fixation,,,,
1669079245.817728,,Mouse,1736.5,991.5,,,Fixation,1842.0,1018.0,,
1669079245.822863,,Eye Tracker,1735.0,991.0,Valid,Valid,Fixation,,,,
1669079245.827956,,Mouse,1735.0,991.0,,,Fixation,1839.0,1018.0,,
1669079245.839518,,Eye Tracker,1735.0,991.0,Valid,Valid,Fixation,,,,
1669079245.847747,,Mouse,1736.5,992.5,,,Fixation,1832.0,1018.0,,
1669079245.856172,,Eye Tracker,1738.0,994.0,Valid,Valid,Fixation,,,,
1669079245.858732,,Mouse,1741.0,996.5,,,Fixation,1830.0,1018.0,,
1669079245.872827,,Eye Tracker,1744.0,999.0,Valid,Valid,Fixation,,,,
1669079245.878675,,Mouse,1742.6666666666667,1000.3333333333334,,,Fixation,1827.0,1018.0,,
1669079245.888809,,Mouse,1741.3333333333333,1001.6666666666666,,,Fixation,1826.0,1018.0,,
1669079245.889482,,Eye Tracker,1740.0,1003.0,Valid,Valid,Fixation,,,,
1669079245.906136,,Eye Tracker,1736.0,1005.0,Valid,Valid,Fixation,,,,
1669079245.908707,,Mouse,1736.5,1004.0,,,Fixation,1824.0,1018.0,,
1669079245.922791,,Eye Tracker,1737.0,1003.0,Valid,Valid,Fixation,,,,
1669079245.928864,,Mouse,1737.0,1001.0,,,Fixation,1821.0,1018.0,,
1669079245.939446,,Eye Tracker,1737.0,999.0,Valid,Valid,Fixation,,,,
1669079245.9487221,,Mouse,1735.0,996.0,,,Fixation,1816.0,1018.0,,
1669079245.9561,,Eye Tracker,1733.0,993.0,Valid,Valid,Fixation,,,,
1669079245.95874,,Mouse,1732.5,992.5,,,Fixation,1815.0,1018.0,,
1669079245.972755,,Eye Tracker,1732.0,992.0,Valid,Valid,Fixation,,,,
1669079245.977726,,Mouse,1731.3333333333333,993.3333333333334,,,Fixation,1809.0,1018.0,,
1669079245.988704,,Mouse,1730.6666666666667,994.6666666666666,,,Fixation,1806.0,1018.0,,
1669079245.98941,,Eye Tracker,1730.0,996.0,Valid,Valid,Fixation,,,,
1669079246.006064,,Eye Tracker,1721.0,999.0,Valid,Valid,Fixation,,,,
1669079246.008709,,Mouse,1718.0,1000.5,,,Fixation,1799.0,1018.0,,
1669079246.022719,,Eye Tracker,1715.0,1002.0,Valid,Valid,Fixation,,,,
1669079246.028879,,Mouse,1709.0,1004.0,,,Fixation,1792.0,1018.0,,
1669079246.039374,,Eye Tracker,1703.0,1006.0,Valid,Valid,Fixation,,,,
1669079246.048724,,Mouse,1704.0,1006.5,,,Fixation,1785.0,1018.0,,
1669079246.056029,,Eye Tracker,1705.0,1007.0,Valid,Valid,Fixation,,,,
1669079246.058741,,Mouse,1705.0,1006.0,,,Fixation,1783.0,1018.0,,
1669079246.072684,,Eye Tracker,1705.0,1005.0,Valid,Valid,Fixation,,,,
1669079246.078717,,Mouse,1701.0,1004.5,,,Fixation,1779.0,1018.0,,
1669079246.089339,,Eye Tracker,1697.0,1004.0,Valid,Valid,Fixation,,,,
1669079246.098691,,Mouse,1691.5,1003.0,,,Fixation,1777.0,1018.0,,
1669079246.105994,,Eye Tracker,1686.0,1002.0,Valid,Valid,Fixation,,,,
