Recording timestamp,Event,Sensor,Gaze point X,Gaze point Y,Validity left,Validity right,Eye movement type,Mouse position X,Mouse position Y,Event,Event value
1668733896.542618,MouseEvent,,1806.0,1029.6666666666667,,,Fixation,,,MouseEvent,"Down, Left"
1668733896.542618,,Mouse,1806.0,1029.3333333333333,,,Fixation,1876.0,1022.0,,
1668733896.556299,,Eye Tracker,1806.0,1029.0,Valid,Valid,Fixation,,,,
1668733896.5729542,,Eye Tracker,1807.0,1022.0,Valid,Valid,Fixation,,,,
1668733896.5896091,,Eye Tracker,1807.0,1021.0,Valid,Valid,Fixation,,,,
1668733896.606264,,Eye Tracker,1808.0,1026.0,Valid,Valid,Fixation,,,,
1668733896.6229181,,Eye Tracker,1809.0,1025.0,Valid,Valid,Fixation,,,,
1668733896.639573,,Eye Tracker,1809.0,1027.0,Valid,Valid,Fixation,,,,
1668733896.656228,,Eye Tracker,1808.0,1024.0,Valid,Valid,Fixation,,,,
1668733896.672882,,Eye Tracker,1808.0,1026.0,Valid,Valid,Fixation,,,,
1668733896.689538,,Eye Tracker,1809.0,1030.0,Valid,Valid,Fixation,,,,
1668733896.706193,,Eye Tracker,1806.0,1024.0,Valid,Valid,Fixation,,,,
1668733896.722847,,Eye Tracker,1805.0,1024.0,Valid,Valid,Fixation,,,,
1668733896.739502,,Eye Tracker,1809.0,1029.0,Valid,Valid,Fixation,,,,
1668733896.7561572,,Eye Tracker,1810.0,1026.0,Valid,Valid,Fixation,,,,
1668733896.7728121,,Eye Tracker,1808.0,1021.0,Valid,Valid,Fixation,,,,
1668733896.774519,,Mouse,1807.5,1022.5,,,Fixation,1876.0,1022.0,,
1668733896.7894661,,Eye Tracker,1807.0,1024.0,Valid,Valid,Fixation,,,,
1668733896.793703,,Mouse,1805.5,1025.0,,,Fixation,1875.0,1022.0,,
1668733896.806122,,Eye Tracker,1804.0,1026.0,Valid,Valid,Fixation,,,,
1668733896.81462,,Mouse,1803.5,1023.0,,,Fixation,1874.0,1024.0,,
1668733896.822777,,Eye Tracker,1803.0,1020.0,Valid,Valid,Fixation,,,,
1668733896.8344631,,Mouse,1803.0,1019.5,,,Fixation,1872.0,1026.0,,
1668733896.839431,,Eye Tracker,1803.0,1019.0,Valid,Valid,Fixation,,,,
1668733896.844566,,Mouse,1803.0,1019.6666666666666,,,Fixation,1872.0,1028.0,,
1668733896.855489,,Mouse,1803.0,1020.3333333333334,,,Fixation,1871.0,1029.0,,
1668733896.856086,,Eye Tracker,1803.0,1021.0,Valid,Valid,Fixation,,,,
1668733896.872741,,Eye Tracker,1807.0,1019.0,Valid,Valid,Fixation,,,,
1668733896.874432,,Mouse,1807.6666666666667,1020.0,,,Fixation,1870.0,1030.0,,
1668733896.8845031,,Mouse,1808.3333333333333,1021.0,,,Fixation,1869.0,1031.0,,
1668733896.889395,,Eye Tracker,1809.0,1022.0,Valid,Valid,Fixation,,,,
1668733896.89554,,Mouse,1807.5,1019.5,,,Fixation,1867.0,1032.0,,
1668733896.90605,,Eye Tracker,1806.0,1017.0,Valid,Valid,Fixation,,,,
1668733896.914622,,Mouse,1805.5,1015.0,,,Fixation,1866.0,1033.0,,
1668733896.9227061,,Eye Tracker,1805.0,1013.0,Valid,Valid,Fixation,,,,
1668733896.935463,,Mouse,1803.0,1017.0,,,Fixation,1864.0,1034.0,,
1668733896.9393601,,Eye Tracker,1801.0,1021.0,Valid,Valid,Fixation,,,,
1668733896.9545221,,Mouse,1800.5,1024.0,,,Fixation,1861.0,1034.0,,
1668733896.956015,,Eye Tracker,1800.0,1027.0,Valid,Valid,Fixation,,,,
1668733896.97267,,Eye Tracker,1799.0,1018.0,Valid,Valid,Fixation,,,,
1668733896.9746242,,Mouse,1797.0,1018.0,,,Fixation,1858.0,1035.0,,
1668733896.989324,,Eye Tracker,1795.0,1018.0,Valid,Valid,Fixation,,,,
1668733896.9944642,,Mouse,1795.0,1018.5,,,Fixation,1855.0,1035.0,,
1668733897.005979,,Eye Tracker,1795.0,1019.0,Valid,Valid,Fixation,,,,
1668733897.014452,,Mouse,1793.5,1018.5,,,Fixation,1851.0,1035.0,,
1668733897.022634,,Eye Tracker,1792.0,1018.0,Valid,Valid,Fixation,,,,
1668733897.0244842,,Mouse,1790.6666666666667,1018.0,,,Fixation,1850.0,1035.0,,
1668733897.03546,,Mouse,1789.3333333333333,1018.0,,,Fixation,1847.0,1035.0,,
1668733897.03929,,Eye Tracker,1788.0,1018.0,Valid,Valid,Fixation,,,,
1668733897.054728,,Mouse,1787.0,1018.0,,,Fixation,1839.0,1035.0,,
1668733897.055944,,Eye Tracker,1786.0,1018.0,Valid,Valid,Fixation,,,,
1668733897.0725992,,Eye Tracker,1788.0,1019.0,Valid,Valid,Fixation,,,,
1668733897.0755022,,Mouse,1786.0,1018.5,,,Fixation,1833.0,1035.0,,
1668733897.0892541,,Eye Tracker,1784.0,1018.0,Valid,Valid,Fixation,,,,
1668733897.094491,,Mouse,1783.5,1018.5,,,Fixation,1826.0,1034.0,,
1668733897.1059082,,Eye Tracker,1783.0,1019.0,Valid,Valid,Fixation,,,,
1668733897.1155112,,Mouse,1781.0,1018.0,,,Fixation,1817.0,1031.0,,
1668733897.1225631,,Eye Tracker,1779.0,1017.0,Valid,Valid,Fixation,,,,
1668733897.1344771,,Mouse,1775.5,1016.5,,,Fixation,1811.0,1030.0,,
1668733897.139218,,Eye Tracker,1772.0,1016.0,Valid,Valid,Fixation,,,,
1668733897.154531,,Mouse,1770.5,1017.0,,,Fixation,1804.0,1028.0,,
1668733897.155873,,Eye Tracker,1769.0,1018.0,Valid,Valid,Fixation,,,,
1668733897.165494,,Mouse,1769.0,1015.5,,,Fixation,1800.0,1027.0,,
1668733897.172528,,Eye Tracker,1769.0,1013.0,Valid,Valid,Fixation,,,,
1668733897.1755052,,Mouse,1769.0,1012.0,,,Fixation,1795.0,1026.0,,
1668733897.189183,,Eye Tracker,1769.0,1011.0,Valid,Valid,Fixation,,,,
1668733897.195442,,Mouse,1766.0,1012.5,,,Fixation,1787.0,1025.0,,
1668733897.205837,,Eye Tracker,1763.0,1014.0,Valid,Valid,Fixation,,,,
1668733897.206464,,Mouse,1758.5,1013.0,,,Fixation,1784.0,1024.0,,
1668733897.222492,,Eye Tracker,1754.0,1012.0,Valid,Valid,Fixation,,,,
1668733897.225474,,Mouse,1753.6666666666667,1012.0,,,Fixation,1777.0,1023.0,,
1668733897.2354832,,Mouse,1753.3333333333333,1012.0,,,Fixation,1774.0,1023.0,,
1668733897.2391472,,Eye Tracker,1753.0,1012.0,Valid,Valid,Fixation,,,,
1668733897.246525,,Mouse,1751.5,1012.0,,,Fixation,1771.0,1023.0,,
1668733897.255801,,Eye Tracker,1750.0,1012.0,Valid,Valid,Fixation,,,,
1668733897.265391,,Mouse,1748.5,1011.0,,,Fixation,1765.0,1021.0,,
1668733897.2724571,,Eye Tracker,1747.0,1010.0,Valid,Valid,Fixation,,,,
1668733897.2754462,,Mouse,1746.0,1011.0,,,Fixation,1763.0,1021.0,,
1668733897.286557,,Mouse,1745.0,1012.0,,,Fixation,1760.0,1021.0,,
1668733897.289112,,Eye Tracker,1744.0,1013.0,Valid,Valid,Fixation,,,,
1668733897.305437,,Mouse,1743.0,1011.0,,,Fixation,1754.0,1021.0,,
1668733897.305767,,Eye Tracker,1742.0,1009.0,Valid,Valid,Fixation,,,,
1668733897.315694,,Mouse,1737.0,1009.0,,,Fixation,1751.0,1021.0,,
