Recording timestamp,Obj num,Position X,Position Y
1670459732.982803,11,1800.0,900.0
1670459733.032154,11,1799.0,900.0
1670459733.042999,11,1798.0,900.0
1670459733.052996,11,1797.0,900.0
1670459733.062997,11,1796.0,900.0
1670459733.081992,11,1795.0,900.0
1670459733.092992,11,1794.0,900.0
1670459733.103203,11,1793.0,900.0
1670459733.113356,11,1792.0,900.0
1670459733.123597,11,1791.0,900.0
1670459733.134752,11,1789.0,900.0
1670459733.143789,11,1787.0,900.0
1670459733.153998,11,1784.0,900.0
1670459733.163961,11,1782.0,900.0
1670459733.174072,11,1778.0,900.0
1670459733.183607,11,1774.0,901.0
1670459733.193875,11,1770.0,903.0
1670459733.203223,11,1766.0,903.0
1670459733.213509,11,1761.0,903.0
1670459733.223542,11,1757.0,903.0
1670459733.233878,11,1752.0,903.0
1670459733.243224,11,1749.0,903.0
1670459733.253246,11,1744.0,903.0
1670459733.264482,11,1739.0,903.0
1670459733.274908,11,1736.0,903.0
1670459733.284216,11,1730.0,903.0
1670459733.294216,11,1725.0,903.0
1670459733.305231,11,1716.0,903.0
1670459733.314223,11,1707.0,903.0
1670459733.324223,11,1698.0,903.0
1670459733.334156,11,1688.0,903.0
1670459733.344605,11,1678.0,903.0
1670459733.353972,11,1669.0,903.0
1670459733.364218,11,1660.0,903.0
1670459733.37459,11,1652.0,903.0
1670459733.384444,11,1647.0,903.0
1670459733.394688,11,1641.0,903.0
1670459733.405188,11,1637.0,903.0
1670459733.414064,11,1634.0,902.0
1670459733.424065,11,1632.0,902.0
1670459733.43467,11,1630.0,902.0
1670459733.454774,11,1628.0,902.0
1670459733.46445,11,1625.0,901.0
1670459733.476234,11,1623.0,900.0
1670459733.485224,11,1622.0,900.0
1670459733.496266,11,1619.0,899.0
1670459733.504559,11,1618.0,899.0
1670459733.514674,11,1617.0,898.0
1670459733.525094,11,1614.0,897.0
1670459733.535137,11,1612.0,896.0
1670459733.54441,11,1609.0,894.0
1670459733.554424,11,1606.0,893.0
1670459733.564929,11,1602.0,890.0
1670459733.574169,11,1599.0,889.0
1670459733.584201,11,1595.0,886.0
1670459733.59446,11,1593.0,885.0
1670459733.605065,11,1590.0,882.0
1670459733.615051,11,1587.0,880.0
1670459733.626058,11,1585.0,879.0
1670459733.635956,11,1582.0,877.0
1670459733.646998,11,1580.0,875.0
1670459733.655286,11,1577.0,874.0
1670459733.665482,11,1576.0,873.0
1670459733.675428,11,1574.0,871.0
1670459733.686039,11,1572.0,869.0
1670459733.695288,11,1569.0,868.0
1670459733.705763,11,1566.0,866.0
1670459733.71582,11,1565.0,865.0
1670459733.726027,11,1561.0,862.0
1670459733.735583,11,1558.0,860.0
1670459733.745278,11,1553.0,857.0
1670459733.755589,11,1550.0,856.0
1670459733.765896,11,1545.0,853.0
1670459733.776915,11,1541.0,851.0
1670459733.785918,11,1536.0,847.0
1670459733.796158,11,1529.0,844.0
1670459733.806117,11,1522.0,840.0
1670459733.817515,11,1514.0,835.0
1670459733.826439,11,1507.0,831.0
1670459733.836775,11,1501.0,828.0
1670459733.846783,11,1493.0,822.0
1670459733.857376,11,1484.0,817.0
1670459733.867073,11,1476.0,813.0
1670459733.876099,11,1468.0,808.0
1670459733.886813,11,1459.0,803.0
1670459733.896814,11,1452.0,799.0
1670459733.906911,11,1442.0,792.0
1670459733.916254,11,1435.0,788.0
1670459733.926963,11,1426.0,782.0
1670459733.936882,11,1418.0,777.0
1670459733.94641,11,1410.0,773.0
1670459733.956802,11,1403.0,768.0
1670459733.9669,11,1395.0,764.0
1670459733.976204,11,1387.0,760.0
1670459733.987938,11,1380.0,755.0
1670459733.996934,11,1372.0,751.0
1670459734.006606,11,1366.0,748.0
1670459734.016478,11,1359.0,743.0
1670459734.027646,11,1353.0,740.0
1670459734.036466,11,1349.0,738.0
1670459734.046871,11,1344.0,734.0
1670459734.056206,11,1337.0,731.0
1670459734.066512,11,1331.0,728.0
1670459734.076123,11,1328.0,726.0
1670459734.086113,11,1321.0,723.0
1670459734.096329,11,1316.0,721.0
1670459734.106087,11,1311.0,718.0
1670459734.117089,11,1306.0,715.0
1670459734.127847,11,1304.0,714.0
1670459734.137846,11,1300.0,711.0
1670459734.147848,11,1298.0,711.0
1670459734.15889,11,1295.0,708.0
1670459734.168134,11,1294.0,708.0
1670459734.177883,11,1292.0,707.0
1670459734.187576,11,1289.0,705.0
1670459734.198957,11,1286.0,703.0
1670459734.207661,11,1282.0,700.0
1670459734.217668,11,1278.0,697.0
1670459734.2279,11,1272.0,694.0
1670459734.237103,11,1268.0,691.0
1670459734.247101,11,1262.0,686.0
1670459734.257802,11,1258.0,683.0
1670459734.267336,11,1252.0,677.0
1670459734.277337,11,1247.0,673.0
1670459734.288632,11,1242.0,669.0
1670459734.298781,11,1235.0,665.0
1670459734.308909,11,1228.0,660.0
1670459734.31891,11,1221.0,656.0
1670459734.32981,11,1213.0,650.0
1670459734.338825,11,1206.0,646.0
1670459734.348823,11,1201.0,641.0
1670459734.359017,11,1192.0,634.0
1670459734.369542,11,1186.0,630.0
1670459734.378584,11,1179.0,626.0
1670459734.3891,11,1173.0,622.0
1670459734.398885,11,1168.0,617.0
1670459734.40902,11,1162.0,613.0
1670459734.418351,11,1156.0,609.0
1670459734.428653,11,1153.0,607.0
1670459734.43862,11,1149.0,604.0
1670459734.44845,11,1146.0,602.0
1670459734.45858,11,1144.0,601.0
1670459734.468586,11,1142.0,599.0
1670459734.47812,11,1141.0,598.0
1670459734.488683,11,1141.0,597.0
1670459734.508578,11,1140.0,597.0
1670459734.539102,11,1140.0,596.0
1670459734.568146,11,1139.0,596.0
1670459734.588949,11,1138.0,596.0
1670459734.597948,11,1137.0,595.0
1670459734.607948,11,1136.0,595.0
1670459734.618335,11,1135.0,595.0
1670459734.63002,11,1134.0,595.0
1670459734.639019,11,1130.0,593.0
1670459734.649293,11,1129.0,592.0
1670459734.659908,11,1127.0,592.0
1670459734.670907,11,1124.0,592.0
1670459734.678978,11,1120.0,589.0
1670459734.689514,11,1117.0,589.0
1670459734.699585,11,1113.0,586.0
1670459734.71014,11,1110.0,585.0
1670459734.719285,11,1104.0,582.0
1670459734.729507,11,1101.0,581.0
1670459734.73934,11,1094.0,578.0
1670459734.750353,11,1088.0,576.0
1670459734.75901,11,1080.0,573.0
1670459734.769001,11,1076.0,572.0
1670459734.779699,11,1072.0,569.0
1670459734.789872,11,1064.0,566.0
1670459734.800077,11,1058.0,565.0
1670459734.811061,11,1051.0,561.0
1670459734.82078,11,1048.0,560.0
1670459734.841106,11,1046.0,560.0
