Recording timestamp,Event,Sensor,Gaze point X,Gaze point Y,Validity left,Validity right,Eye movement type,Mouse position X,Mouse position Y,Event,Event value
1670459659.8961189,MouseEvent,,1322.0,580.6666666666666,,,Saccade,,,MouseEvent,"Down, Left"
1670459659.8961189,,Mouse,1288.0,569.3333333333334,,,Saccade,1594.0,695.0,,
1670459659.909733,,Eye Tracker,1254.0,558.0,Invalid,Valid,Saccade,,,,
1670459659.926388,,Eye Tracker,1239.0,556.0,Invalid,Valid,Fixation,,,,
1670459659.943043,,Eye Tracker,1235.0,551.0,Invalid,Valid,Fixation,,,,
1670459659.959697,,Eye Tracker,1235.0,547.0,Invalid,Valid,Fixation,,,,
1670459659.976352,,Eye Tracker,1236.0,545.0,Invalid,Valid,Fixation,,,,
1670459659.993007,,Eye Tracker,1239.0,545.0,Invalid,Valid,Fixation,,,,
1670459660.009662,,Eye Tracker,1234.0,543.0,Invalid,Valid,Fixation,,,,
1670459660.026316,,Eye Tracker,1237.0,542.0,Invalid,Valid,Fixation,,,,
1670459660.0369859,,Mouse,1234.5,543.0,,,Fixation,1594.0,695.0,,
1670459660.042972,,Eye Tracker,1232.0,544.0,Invalid,Valid,Fixation,,,,
1670459660.056894,,Mouse,1230.5,545.0,,,Fixation,1594.0,696.0,,
1670459660.059627,,Eye Tracker,1229.0,546.0,Invalid,Valid,Fixation,,,,
1670459660.066918,,Mouse,1230.0,546.5,,,Fixation,1593.0,696.0,,
1670459660.076281,,Eye Tracker,1231.0,547.0,Invalid,Valid,Fixation,,,,
1670459660.0868719,,Mouse,1231.5,546.0,,,Fixation,1587.0,698.0,,
1670459660.092936,,Eye Tracker,1232.0,545.0,Invalid,Valid,Fixation,,,,
1670459660.106855,,Mouse,1231.0,543.5,,,Fixation,1576.0,698.0,,
1670459660.109591,,Eye Tracker,1230.0,542.0,Invalid,Valid,Fixation,,,,
1670459660.117861,,Mouse,1230.0,542.0,,,Fixation,1568.0,698.0,,
1670459660.126245,,Eye Tracker,1230.0,542.0,Invalid,Valid,Fixation,,,,
1670459660.136864,,Mouse,1230.0,541.5,,,Fixation,1550.0,698.0,,
1670459660.1429,,Eye Tracker,1230.0,541.0,Invalid,Valid,Fixation,,,,
1670459660.146991,,Mouse,1229.3333333333333,541.6666666666666,,,Fixation,1540.0,698.0,,
1670459660.157916,,Mouse,1228.6666666666667,542.3333333333334,,,Fixation,1525.0,698.0,,
1670459660.159555,,Eye Tracker,1228.0,543.0,Invalid,Valid,Fixation,,,,
1670459660.176209,,Eye Tracker,1229.0,544.0,Invalid,Valid,Fixation,,,,
