Recording timestamp,Obj num,Position X,Position Y
1669184168.350116,11,1600.0,700.0
1669184168.431991,11,1599.0,699.0
1669184168.441366,11,1598.0,699.0
1669184168.450981,11,1597.0,699.0
1669184168.460324,11,1594.0,697.0
1669184168.470626,11,1592.0,697.0
1669184168.48095,11,1588.0,696.0
1669184168.489974,11,1585.0,695.0
1669184168.500542,11,1582.0,694.0
1669184168.509894,11,1579.0,693.0
1669184168.521425,11,1575.0,691.0
1669184168.53088,11,1572.0,690.0
1669184168.540052,11,1570.0,690.0
1669184168.550205,11,1567.0,689.0
1669184168.56148,11,1565.0,687.0
1669184168.570789,11,1563.0,686.0
1669184168.581029,11,1562.0,685.0
1669184168.603142,11,1561.0,685.0
1669184168.612347,11,1560.0,685.0
1669184168.621402,11,1558.0,684.0
1669184168.631734,11,1556.0,684.0
1669184168.640976,11,1554.0,683.0
1669184168.65223,11,1551.0,682.0
1669184168.661297,11,1545.0,680.0
1669184168.671593,11,1540.0,677.0
1669184168.680876,11,1532.0,673.0
1669184168.69191,11,1526.0,669.0
1669184168.700956,11,1517.0,666.0
1669184168.711165,11,1512.0,663.0
1669184168.721433,11,1506.0,660.0
1669184168.731926,11,1500.0,657.0
1669184168.742242,11,1496.0,655.0
1669184168.75128,11,1493.0,654.0
1669184168.771887,11,1492.0,653.0
1669184168.830949,11,1491.0,653.0
1669184168.841519,11,1490.0,652.0
1669184168.852521,11,1489.0,651.0
1669184168.862702,11,1488.0,649.0
1669184168.870825,11,1485.0,648.0
1669184168.880826,11,1483.0,647.0
1669184168.891795,11,1481.0,646.0
1669184168.902069,11,1477.0,643.0
1669184168.912082,11,1474.0,642.0
1669184168.922324,11,1471.0,641.0
1669184168.932211,11,1468.0,640.0
1669184168.943215,11,1465.0,639.0
1669184168.953253,11,1462.0,638.0
1669184168.96269,11,1460.0,638.0
1669184168.971974,11,1458.0,637.0
1669184168.982977,11,1455.0,636.0
1669184168.992975,11,1453.0,636.0
1669184169.002191,11,1451.0,635.0
1669184169.012196,11,1448.0,635.0
1669184169.023201,11,1445.0,634.0
1669184169.033213,11,1441.0,633.0
1669184169.042266,11,1439.0,633.0
1669184169.051652,11,1435.0,633.0
1669184169.061927,11,1433.0,633.0
1669184169.072927,11,1430.0,633.0
1669184169.082928,11,1427.0,633.0
1669184169.093616,11,1423.0,633.0
1669184169.102889,11,1421.0,632.0
1669184169.11486,11,1418.0,632.0
1669184169.124537,11,1417.0,632.0
1669184169.133701,11,1414.0,631.0
1669184169.143118,11,1412.0,631.0
1669184169.153493,11,1409.0,631.0
1669184169.164041,11,1407.0,631.0
1669184169.173079,11,1405.0,631.0
1669184169.183677,11,1402.0,631.0
1669184169.193452,11,1398.0,631.0
1669184169.204248,11,1395.0,631.0
1669184169.213538,11,1391.0,631.0
1669184169.22322,11,1386.0,632.0
1669184169.232975,11,1381.0,632.0
1669184169.244291,11,1374.0,632.0
1669184169.253289,11,1368.0,634.0
1669184169.263468,11,1363.0,634.0
1669184169.273481,11,1359.0,634.0
1669184169.28486,11,1351.0,634.0
1669184169.293888,11,1346.0,634.0
1669184169.302897,11,1338.0,634.0
1669184169.313415,11,1333.0,634.0
1669184169.324668,11,1326.0,634.0
1669184169.334669,11,1321.0,634.0
1669184169.342929,11,1315.0,634.0
1669184169.353247,11,1309.0,634.0
1669184169.363209,11,1304.0,634.0
1669184169.374637,11,1298.0,634.0
1669184169.383694,11,1295.0,633.0
1669184169.393269,11,1291.0,633.0
1669184169.403031,11,1286.0,633.0
1669184169.414558,11,1283.0,632.0
1669184169.42457,11,1280.0,632.0
1669184169.43457,11,1275.0,631.0
1669184169.444897,11,1271.0,631.0
1669184169.455509,11,1268.0,630.0
1669184169.465479,11,1264.0,628.0
1669184169.474725,11,1260.0,627.0
1669184169.484123,11,1258.0,627.0
1669184169.495226,11,1255.0,626.0
1669184169.505435,11,1251.0,625.0
1669184169.514302,11,1248.0,623.0
1669184169.523965,11,1245.0,622.0
1669184169.534072,11,1242.0,621.0
1669184169.54555,11,1241.0,621.0
1669184169.554863,11,1238.0,620.0
1669184169.574256,11,1237.0,620.0
1669184169.586256,11,1236.0,620.0
1669184169.695184,11,1235.0,619.0
1669184169.705274,11,1234.0,619.0
1669184169.716102,11,1233.0,619.0
1669184169.725126,11,1230.0,619.0
1669184169.735407,11,1227.0,617.0
1669184169.745366,11,1223.0,616.0
1669184169.756079,11,1217.0,613.0
1669184169.765325,11,1211.0,612.0
1669184169.775142,11,1206.0,610.0
1669184169.784815,11,1200.0,608.0
1669184169.796594,11,1193.0,606.0
1669184169.806873,11,1187.0,605.0
1669184169.815875,11,1179.0,603.0
1669184169.825603,11,1173.0,601.0
1669184169.836052,11,1168.0,598.0
1669184169.846498,11,1161.0,596.0
1669184169.855476,11,1155.0,594.0
1669184169.864849,11,1153.0,594.0
1669184169.876137,11,1150.0,594.0
1669184169.886681,11,1147.0,593.0
1669184169.895046,11,1146.0,593.0
1669184169.905789,11,1145.0,593.0
1669184169.915233,11,1144.0,593.0
1669184169.926672,11,1143.0,593.0
1669184169.955931,11,1142.0,593.0
1669184169.967443,11,1141.0,592.0
1669184169.977832,11,1140.0,592.0
1669184169.985886,11,1139.0,592.0
1669184170.007636,11,1138.0,592.0
1669184170.017668,11,1137.0,592.0
1669184170.026674,11,1136.0,592.0
1669184170.03594,11,1133.0,591.0
1669184170.0476,11,1131.0,591.0
1669184170.056943,11,1130.0,591.0
