2022-12-24 11:35:54.572197,9,1500.0,150.0
2022-12-24 11:35:54.582793,9,1498.0,150.0
2022-12-24 11:35:54.591792,9,1496.0,150.0
2022-12-24 11:35:54.602215,9,1494.0,151.0
2022-12-24 11:35:54.611823,9,1491.0,151.0
2022-12-24 11:35:54.622797,9,1488.0,152.0
2022-12-24 11:35:54.631812,9,1486.0,152.0
2022-12-24 11:35:54.641673,9,1484.0,152.0
2022-12-24 11:35:54.651609,9,1481.0,153.0
2022-12-24 11:35:54.661608,9,1476.0,153.0
2022-12-24 11:35:54.671680,9,1472.0,153.0
2022-12-24 11:35:54.681674,9,1465.0,153.0
2022-12-24 11:35:54.691614,9,1460.0,153.0
2022-12-24 11:35:54.701607,9,1453.0,153.0
2022-12-24 11:35:54.712551,9,1445.0,154.0
2022-12-24 11:35:54.723065,9,1439.0,154.0
2022-12-24 11:35:54.733078,9,1434.0,154.0
2022-12-24 11:35:54.742669,9,1430.0,154.0
2022-12-24 11:35:54.753668,9,1428.0,154.0
2022-12-24 11:35:54.763332,9,1425.0,154.0
2022-12-24 11:35:54.772853,9,1424.0,154.0
2022-12-24 11:35:54.782869,9,1422.0,154.0
2022-12-24 11:35:54.794493,9,1418.0,154.0
2022-12-24 11:35:54.803501,9,1416.0,154.0
2022-12-24 11:35:54.813115,9,1414.0,154.0
2022-12-24 11:35:54.823338,9,1409.0,156.0
2022-12-24 11:35:54.833470,9,1404.0,157.0
2022-12-24 11:35:54.842741,9,1396.0,160.0
2022-12-24 11:35:54.852742,9,1389.0,161.0
2022-12-24 11:35:54.863018,9,1380.0,163.0
2022-12-24 11:35:54.873287,9,1372.0,165.0
2022-12-24 11:35:54.882772,9,1363.0,167.0
2022-12-24 11:35:54.893471,9,1355.0,169.0
2022-12-24 11:35:54.903259,9,1344.0,172.0
2022-12-24 11:35:54.913355,9,1334.0,176.0
2022-12-24 11:35:54.924347,9,1321.0,180.0
2022-12-24 11:35:54.933668,9,1305.0,185.0
2022-12-24 11:35:54.942694,9,1294.0,189.0
2022-12-24 11:35:54.953017,9,1276.0,195.0
2022-12-24 11:35:54.964407,9,1256.0,203.0
2022-12-24 11:35:54.972915,9,1239.0,214.0
2022-12-24 11:35:54.982933,9,1228.0,218.0
2022-12-24 11:35:54.992977,9,1211.0,227.0
2022-12-24 11:35:55.003360,9,1194.0,236.0
2022-12-24 11:35:55.013909,9,1183.0,244.0
2022-12-24 11:35:55.022938,9,1173.0,248.0
2022-12-24 11:35:55.032945,9,1161.0,254.0
2022-12-24 11:35:55.042498,9,1152.0,259.0
2022-12-24 11:35:55.053500,9,1143.0,265.0
2022-12-24 11:35:55.064406,9,1131.0,273.0
2022-12-24 11:35:55.073749,9,1122.0,278.0
2022-12-24 11:35:55.084030,9,1112.0,286.0
2022-12-24 11:35:55.095411,9,1099.0,293.0
2022-12-24 11:35:55.104160,9,1086.0,301.0
2022-12-24 11:35:55.114266,9,1078.0,307.0
2022-12-24 11:35:55.124264,9,1068.0,314.0
2022-12-24 11:35:55.135137,9,1060.0,319.0
2022-12-24 11:35:55.143673,9,1052.0,323.0
2022-12-24 11:35:55.153682,9,1046.0,328.0
2022-12-24 11:35:55.164830,9,1039.0,334.0
2022-12-24 11:35:55.175777,9,1031.0,339.0
2022-12-24 11:35:55.184316,9,1024.0,345.0
2022-12-24 11:35:55.194331,9,1018.0,349.0
2022-12-24 11:35:55.204288,9,1010.0,354.0
2022-12-24 11:35:55.214285,9,1004.0,360.0
2022-12-24 11:35:55.225205,9,998.0,365.0
2022-12-24 11:35:55.234565,9,991.0,368.0
2022-12-24 11:35:55.244570,9,985.0,373.0
2022-12-24 11:35:55.255572,9,978.0,379.0
2022-12-24 11:35:55.266573,9,968.0,384.0
2022-12-24 11:35:55.275337,9,960.0,390.0
2022-12-24 11:35:55.285689,9,953.0,393.0
2022-12-24 11:35:55.295224,9,945.0,397.0
2022-12-24 11:35:55.306391,9,938.0,401.0
2022-12-24 11:35:55.315392,9,933.0,404.0
2022-12-24 11:35:55.325439,9,928.0,406.0
2022-12-24 11:35:55.335402,9,923.0,408.0
2022-12-24 11:35:55.346422,9,919.0,410.0
2022-12-24 11:35:55.355641,9,913.0,412.0
2022-12-24 11:35:55.365293,9,909.0,413.0
2022-12-24 11:35:55.374981,9,904.0,415.0
2022-12-24 11:35:55.384951,9,896.0,418.0
2022-12-24 11:35:55.395400,9,886.0,422.0
2022-12-24 11:35:55.404746,9,877.0,424.0
2022-12-24 11:35:55.415575,9,866.0,428.0
2022-12-24 11:35:55.425093,9,853.0,431.0
2022-12-24 11:35:55.436192,9,834.0,436.0
2022-12-24 11:35:55.445247,9,812.0,445.0
2022-12-24 11:35:55.455318,9,792.0,450.0
2022-12-24 11:35:55.465483,9,772.0,456.0
2022-12-24 11:35:55.475483,9,752.0,464.0
2022-12-24 11:35:55.484976,9,730.0,471.0
2022-12-24 11:35:55.494971,9,717.0,476.0
2022-12-24 11:35:55.504821,9,699.0,481.0
2022-12-24 11:35:55.515817,9,680.0,485.0
2022-12-24 11:35:55.525360,9,659.0,490.0
2022-12-24 11:35:55.534584,9,646.0,493.0
2022-12-24 11:35:55.544588,9,624.0,498.0
2022-12-24 11:35:55.555182,9,608.0,505.0
2022-12-24 11:35:55.565878,9,597.0,509.0
2022-12-24 11:35:55.575968,9,582.0,512.0
2022-12-24 11:35:55.586369,9,572.0,514.0
2022-12-24 11:35:55.596240,9,563.0,515.0
2022-12-24 11:35:55.607257,9,552.0,516.0
2022-12-24 11:35:55.616376,9,543.0,518.0
2022-12-24 11:35:55.626692,9,536.0,520.0
2022-12-24 11:35:55.636691,9,528.0,520.0
2022-12-24 11:35:55.646948,9,525.0,520.0
2022-12-24 11:35:55.716600,9,523.0,520.0
2022-12-24 11:35:55.736855,9,521.0,520.0
2022-12-24 11:35:55.747544,9,520.0,520.0
2022-12-24 11:35:55.757868,9,518.0,520.0
2022-12-24 11:35:55.766863,9,515.0,519.0
2022-12-24 11:35:55.778026,9,512.0,519.0
2022-12-24 11:35:55.787093,9,510.0,519.0
2022-12-24 11:35:55.797100,9,507.0,519.0
2022-12-24 11:35:55.806780,9,503.0,521.0
2022-12-24 11:35:55.817519,9,498.0,524.0
2022-12-24 11:35:55.826724,9,491.0,527.0
2022-12-24 11:35:55.837411,9,483.0,531.0
2022-12-24 11:35:55.847355,9,467.0,536.0
2022-12-24 11:35:55.857719,9,449.0,545.0
2022-12-24 11:35:55.868135,9,420.0,555.0
2022-12-24 11:35:55.877180,9,396.0,564.0
2022-12-24 11:35:55.887531,9,357.0,587.0
2022-12-24 11:35:55.897887,9,326.0,602.0
2022-12-24 11:35:55.906664,9,302.0,616.0
2022-12-24 11:35:55.916676,9,281.0,628.0
2022-12-24 11:35:55.927258,9,264.0,636.0
2022-12-24 11:35:55.936992,9,254.0,643.0
2022-12-24 11:35:55.947718,9,246.0,646.0
2022-12-24 11:35:55.956713,9,243.0,648.0
2022-12-24 11:35:55.966704,9,241.0,650.0
2022-12-24 11:35:55.976661,9,239.0,651.0
2022-12-24 11:35:55.988288,9,238.0,651.0
2022-12-24 11:35:55.996453,9,237.0,652.0
2022-12-24 11:35:56.037241,9,236.0,652.0
2022-12-24 11:35:56.047274,9,235.0,652.0
2022-12-24 11:35:56.057563,9,234.0,653.0
2022-12-24 11:35:56.067852,9,231.0,654.0
2022-12-24 11:35:56.077722,9,229.0,655.0
2022-12-24 11:35:56.087822,9,224.0,656.0
2022-12-24 11:35:56.098198,9,217.0,658.0
2022-12-24 11:35:56.108206,9,210.0,661.0
2022-12-24 11:35:56.118945,9,202.0,663.0
2022-12-24 11:35:56.128279,9,194.0,667.0
2022-12-24 11:35:56.137246,9,188.0,669.0
2022-12-24 11:35:56.147615,9,183.0,671.0
2022-12-24 11:35:56.178290,9,180.0,673.0
2022-12-24 11:35:56.249013,9,179.0,673.0
2022-12-24 11:35:56.269334,9,179.0,674.0
2022-12-24 11:35:56.308653,9,179.0,675.0
2022-12-24 11:35:56.318701,9,180.0,676.0
2022-12-24 11:35:56.330392,9,181.0,679.0
2022-12-24 11:35:56.339391,9,182.0,683.0
2022-12-24 11:35:56.349706,9,184.0,689.0
2022-12-24 11:35:56.359392,9,186.0,694.0
2022-12-24 11:35:56.370392,9,187.0,696.0
2022-12-24 11:35:56.379440,9,188.0,700.0
2022-12-24 11:35:56.389703,9,189.0,707.0
2022-12-24 11:35:56.398719,9,189.0,715.0
2022-12-24 11:35:56.410686,9,189.0,723.0
2022-12-24 11:35:56.419768,9,190.0,737.0
2022-12-24 11:35:56.428784,9,190.0,747.0
2022-12-24 11:35:56.438922,9,190.0,760.0
2022-12-24 11:35:56.450417,9,190.0,774.0
2022-12-24 11:35:56.459861,9,188.0,788.0
2022-12-24 11:35:56.580612,9,1501.0,151.0
2022-12-24 11:35:59.954288,10,1400.0,400.0
2022-12-24 11:35:59.962791,10,1399.0,399.0
2022-12-24 11:35:59.972971,10,1397.0,397.0
2022-12-24 11:35:59.983014,10,1397.0,392.0
2022-12-24 11:35:59.992810,10,1395.0,386.0
2022-12-24 11:36:00.002820,10,1394.0,383.0
2022-12-24 11:36:00.012870,10,1394.0,382.0
2022-12-24 11:36:00.022760,10,1394.0,380.0
2022-12-24 11:36:00.032679,10,1393.0,378.0
2022-12-24 11:36:00.047759,10,1392.0,376.0
2022-12-24 11:36:00.052719,10,1391.0,371.0
2022-12-24 11:36:00.062705,10,1388.0,366.0
2022-12-24 11:36:00.073356,10,1387.0,359.0
2022-12-24 11:36:00.084270,10,1385.0,354.0
2022-12-24 11:36:00.092955,10,1384.0,349.0
2022-12-24 11:36:00.103391,10,1383.0,346.0
2022-12-24 11:36:00.113164,10,1382.0,345.0
2022-12-24 11:36:00.124068,10,1381.0,343.0
2022-12-24 11:36:00.133075,10,1381.0,340.0
2022-12-24 11:36:00.143362,10,1380.0,340.0
