Recording timestamp,Event,Sensor,Gaze point X,Gaze point Y,Validity left,Validity right,Eye movement type,Mouse position X,Mouse position Y,Event,Event value
1671501508.292647,MouseEvent,,495.3333333333333,549.3333333333334,,,Fixation,,,MouseEvent,"Down, Left"
1671501508.292647,,Mouse,496.6666666666667,550.6666666666666,,,Fixation,571.0,564.0,,
1671501508.306652,,Eye Tracker,498.0,552.0,Valid,Valid,Fixation,,,,
1671501508.323307,,Eye Tracker,498.0,574.0,Valid,Valid,Fixation,,,,
1671501508.339962,,Eye Tracker,497.0,576.0,Valid,Valid,Fixation,,,,
1671501508.356616,,Eye Tracker,503.0,576.0,Valid,Valid,Fixation,,,,
1671501508.373271,,Eye Tracker,504.0,574.0,Valid,Valid,Fixation,,,,
1671501508.389926,,Eye Tracker,507.0,574.0,Valid,Valid,Fixation,,,,
1671501508.40658,,Eye Tracker,508.0,572.0,Valid,Valid,Fixation,,,,
1671501508.423235,,Eye Tracker,505.0,568.0,Valid,Valid,Fixation,,,,
1671501508.43989,,Eye Tracker,506.0,573.0,Valid,Valid,Fixation,,,,
1671501508.4565449,,Eye Tracker,509.0,574.0,Valid,Valid,Fixation,,,,
1671501508.473199,,Eye Tracker,510.0,570.0,Valid,Valid,Fixation,,,,
1671501508.489855,,Eye Tracker,519.0,572.0,Valid,Valid,Fixation,,,,
1671501508.50651,,Eye Tracker,519.0,573.0,Valid,Valid,Fixation,,,,
1671501508.523164,,Eye Tracker,510.0,565.0,Valid,Valid,Fixation,,,,
1671501508.539819,,Eye Tracker,512.0,565.0,Valid,Valid,Fixation,,,,
1671501508.556474,,Eye Tracker,519.0,567.0,Valid,Valid,Fixation,,,,
1671501508.573128,,Eye Tracker,519.0,564.0,Valid,Valid,Fixation,,,,
1671501508.589783,,Eye Tracker,518.0,560.0,Valid,Valid,Fixation,,,,
1671501508.606438,,Eye Tracker,516.0,561.0,Valid,Valid,Fixation,,,,
1671501508.623092,,Eye Tracker,510.0,562.0,Valid,Valid,Fixation,,,,
1671501508.639747,,Eye Tracker,511.0,563.0,Valid,Valid,Fixation,,,,
1671501508.6564019,,Eye Tracker,517.0,565.0,Valid,Valid,Fixation,,,,
1671501508.673056,,Eye Tracker,514.0,564.0,Valid,Valid,Fixation,,,,
1671501508.689711,,Eye Tracker,514.0,560.0,Valid,Valid,Fixation,,,,
1671501508.692553,,Mouse,514.0,559.5,,,Fixation,571.0,564.0,,
1671501508.706366,,Eye Tracker,514.0,559.0,Valid,Valid,Fixation,,,,
1671501508.713547,,Mouse,516.0,558.5,,,Fixation,571.0,564.0,,
1671501508.723021,,Eye Tracker,518.0,558.0,Valid,Valid,Fixation,,,,
1671501508.72356,,Mouse,517.5,558.0,,,Fixation,571.0,564.0,,
1671501508.739676,,Eye Tracker,517.0,558.0,Valid,Valid,Fixation,,,,
1671501508.753584,,Mouse,512.5,562.5,,,Fixation,571.0,565.0,,
1671501508.756331,,Eye Tracker,508.0,567.0,Valid,Valid,Fixation,,,,
1671501508.772986,,Eye Tracker,507.0,567.0,Valid,Valid,Fixation,,,,
1671501508.773591,,Mouse,505.6666666666667,567.0,,,Fixation,571.0,566.0,,
1671501508.784542,,Mouse,504.3333333333333,567.0,,,Fixation,571.0,568.0,,
1671501508.78964,,Eye Tracker,503.0,567.0,Valid,Valid,Fixation,,,,
1671501508.804794,,Mouse,502.5,566.0,,,Fixation,571.0,569.0,,
1671501508.806295,,Eye Tracker,502.0,565.0,Valid,Valid,Fixation,,,,
1671501508.82295,,Eye Tracker,504.0,562.0,Valid,Valid,Fixation,,,,
1671501508.82352,,Mouse,503.5,562.0,,,Fixation,571.0,571.0,,
1671501508.839604,,Eye Tracker,503.0,562.0,Valid,Valid,Fixation,,,,
1671501508.844647,,Mouse,500.0,562.0,,,Fixation,571.0,571.0,,
1671501508.8562589,,Eye Tracker,497.0,562.0,Valid,Valid,Fixation,,,,
1671501508.8635209,,Mouse,498.0,563.5,,,Fixation,571.0,572.0,,
1671501508.872914,,Eye Tracker,499.0,565.0,Valid,Valid,Fixation,,,,
1671501508.874793,,Mouse,499.5,564.5,,,Fixation,571.0,573.0,,
1671501508.889568,,Eye Tracker,500.0,564.0,Valid,Valid,Fixation,,,,
1671501508.894772,,Mouse,499.0,565.0,,,Fixation,571.0,574.0,,
1671501508.906223,,Eye Tracker,498.0,566.0,Valid,Valid,Fixation,,,,
1671501508.914527,,Mouse,502.0,566.5,,,Fixation,571.0,576.0,,
1671501508.922878,,Eye Tracker,506.0,567.0,Valid,Valid,Fixation,,,,
1671501508.9346669,,Mouse,505.5,565.5,,,Fixation,571.0,577.0,,
1671501508.939532,,Eye Tracker,505.0,564.0,Valid,Valid,Fixation,,,,
1671501508.956187,,Eye Tracker,495.0,566.0,Valid,Valid,Fixation,,,,
1671501508.965511,,Mouse,494.0,568.5,,,Fixation,571.0,579.0,,
1671501508.972843,,Eye Tracker,493.0,571.0,Valid,Valid,Fixation,,,,
1671501508.985487,,Mouse,495.0,572.0,,,Fixation,571.0,580.0,,
