Recording timestamp,Event,Sensor,Gaze point X,Gaze point Y,Validity left,Validity right,Eye movement type,Mouse position X,Mouse position Y,Event,Event value
1669095614.7854881,MouseEvent,,113.33333333333333,1029.0,,,Fixation,,,MouseEvent,"Down, Left"
1669095614.7854881,,Mouse,113.66666666666667,1029.0,,,Fixation,35.0,991.0,,
1669095614.8017101,,Eye Tracker,114.0,1029.0,Valid,Valid,Fixation,,,,
1669095614.818365,,Eye Tracker,112.0,1029.0,Valid,Valid,Fixation,,,,
1669095614.835021,,Eye Tracker,107.0,1032.0,Valid,Valid,Fixation,,,,
1669095614.851675,,Eye Tracker,104.0,1032.0,Valid,Valid,Fixation,,,,
1669095614.86833,,Eye Tracker,104.0,1029.0,Valid,Valid,Fixation,,,,
1669095614.884985,,Eye Tracker,108.0,1031.0,Valid,Valid,Fixation,,,,
1669095614.901639,,Eye Tracker,111.0,1030.0,Valid,Valid,Fixation,,,,
1669095614.918294,,Eye Tracker,114.0,1029.0,Valid,Valid,Fixation,,,,
1669095614.927355,,Mouse,114.0,1028.0,,,Fixation,35.0,991.0,,
1669095614.934949,,Eye Tracker,114.0,1027.0,Valid,Valid,Fixation,,,,
1669095614.9516041,,Eye Tracker,113.0,1027.0,Valid,Valid,Fixation,,,,
1669095614.9675682,,Mouse,112.0,1027.5,,,Fixation,35.0,990.0,,
1669095614.968259,,Eye Tracker,111.0,1028.0,Valid,Valid,Fixation,,,,
1669095614.984914,,Eye Tracker,108.0,1028.0,Valid,Valid,Fixation,,,,
1669095615.001569,,Eye Tracker,109.0,1030.0,Valid,Valid,Fixation,,,,
1669095615.017595,,Mouse,110.5,1030.0,,,Fixation,36.0,990.0,,
1669095615.018223,,Eye Tracker,112.0,1030.0,Valid,Valid,Fixation,,,,
1669095615.034878,,Eye Tracker,114.0,1032.0,Valid,Valid,Fixation,,,,
1669095615.051533,,Eye Tracker,117.0,1035.0,Valid,Valid,Fixation,,,,
1669095615.068187,,Eye Tracker,115.0,1034.0,Valid,Valid,Fixation,,,,
1669095615.084841,,Eye Tracker,111.0,1033.0,Valid,Valid,Fixation,,,,
1669095615.087411,,Mouse,113.5,1031.5,,,Fixation,36.0,990.0,,
1669095615.101497,,Eye Tracker,116.0,1030.0,Valid,Valid,Fixation,,,,
1669095615.118151,,Eye Tracker,120.0,1028.0,Valid,Valid,Fixation,,,,
1669095615.118398,,Mouse,119.5,1029.0,,,Fixation,37.0,990.0,,
1669095615.1348062,,Eye Tracker,119.0,1030.0,Valid,Valid,Fixation,,,,
1669095615.138367,,Mouse,120.33333333333333,1030.3333333333333,,,Fixation,39.0,991.0,,
1669095615.148466,,Mouse,121.66666666666667,1030.6666666666667,,,Fixation,41.0,991.0,,
1669095615.1514611,,Eye Tracker,123.0,1031.0,Valid,Valid,Fixation,,,,
1669095615.158607,,Mouse,123.0,1031.5,,,Fixation,42.0,991.0,,
1669095615.1681151,,Eye Tracker,123.0,1032.0,Valid,Valid,Fixation,,,,
1669095615.177401,,Mouse,123.0,1031.5,,,Fixation,44.0,992.0,,
1669095615.18477,,Eye Tracker,123.0,1031.0,Valid,Valid,Fixation,,,,
1669095615.188426,,Mouse,121.66666666666667,1030.0,,,Fixation,46.0,993.0,,
1669095615.19864,,Mouse,120.33333333333333,1029.0,,,Fixation,46.0,993.0,,
1669095615.201425,,Eye Tracker,119.0,1028.0,Valid,Valid,Fixation,,,,
1669095615.21808,,Eye Tracker,120.0,1025.0,Valid,Valid,Fixation,,,,
1669095615.2286391,,Mouse,124.0,1024.5,,,Fixation,48.0,993.0,,
1669095615.234734,,Eye Tracker,128.0,1024.0,Valid,Valid,Fixation,,,,
1669095615.248349,,Mouse,129.5,1025.5,,,Fixation,49.0,994.0,,
1669095615.25139,,Eye Tracker,131.0,1027.0,Valid,Valid,Fixation,,,,
1669095615.268045,,Eye Tracker,131.0,1027.0,Valid,Valid,Fixation,,,,
1669095615.27839,,Mouse,133.0,1026.5,,,Fixation,50.0,994.0,,
1669095615.284699,,Eye Tracker,135.0,1026.0,Valid,Valid,Fixation,,,,
1669095615.301354,,Eye Tracker,135.0,1029.0,Valid,Valid,Fixation,,,,
1669095615.308396,,Mouse,133.5,1028.0,,,Fixation,52.0,994.0,,
1669095615.3180091,,Eye Tracker,132.0,1027.0,Valid,Valid,Fixation,,,,
1669095615.328687,,Mouse,134.0,1027.5,,,Fixation,53.0,995.0,,
1669095615.3346632,,Eye Tracker,136.0,1028.0,Valid,Valid,Fixation,,,,
1669095615.347395,,Mouse,134.0,1028.0,,,Fixation,55.0,995.0,,
1669095615.3513181,,Eye Tracker,132.0,1028.0,Valid,Valid,Fixation,,,,
1669095615.358473,,Mouse,145.0,1031.0,,,Fixation,56.0,995.0,,
1669095615.367973,,Eye Tracker,158.0,1034.0,Valid,Valid,Fixation,,,,
1669095615.378384,,Mouse,163.0,1034.0,,,Fixation,57.0,995.0,,
1669095615.384628,,Eye Tracker,168.0,1034.0,Valid,Valid,Fixation,,,,
1669095615.401283,,Eye Tracker,173.0,1030.0,Valid,Invalid,Fixation,,,,
1669095615.409368,,Mouse,167.5,1026.0,,,Fixation,59.0,995.0,,
1669095615.417938,,Eye Tracker,162.0,1022.0,Valid,Valid,Fixation,,,,
1669095615.419475,,Mouse,164.0,1022.5,,,Fixation,60.0,995.0,,
1669095615.434592,,Eye Tracker,166.0,1023.0,Valid,Valid,Fixation,,,,
1669095615.439317,,Mouse,165.66666666666666,1024.0,,,Fixation,61.0,995.0,,
1669095615.449466,,Mouse,165.33333333333334,1025.0,,,Fixation,62.0,995.0,,
1669095615.451247,,Eye Tracker,165.0,1026.0,Valid,Valid,Fixation,,,,
1669095615.4596431,,Mouse,163.5,1027.5,,,Fixation,63.0,996.0,,
1669095615.467902,,Eye Tracker,162.0,1029.0,Valid,Valid,Fixation,,,,
1669095615.4793851,,Mouse,160.0,1028.0,,,Fixation,64.0,996.0,,
1669095615.4845572,,Eye Tracker,158.0,1027.0,Valid,Valid,Fixation,,,,
1669095615.4896321,,Mouse,159.0,1027.0,,,Fixation,66.0,996.0,,
1669095615.501211,,Eye Tracker,160.0,1027.0,Valid,Valid,Fixation,,,,
1669095615.508393,,Mouse,159.5,1027.0,,,Fixation,69.0,996.0,,
1669095615.5178661,,Eye Tracker,159.0,1027.0,Valid,Valid,Fixation,,,,
1669095615.529431,,Mouse,155.0,1027.0,,,Fixation,73.0,996.0,,
1669095615.534521,,Eye Tracker,151.0,1027.0,Valid,Valid,Fixation,,,,
1669095615.549663,,Mouse,151.5,1027.5,,,Fixation,76.0,996.0,,
1669095615.551176,,Eye Tracker,152.0,1028.0,Valid,Valid,Fixation,,,,
1669095615.567831,,Eye Tracker,155.0,1031.0,Valid,Valid,Fixation,,,,
1669095615.570305,,Mouse,156.66666666666666,1031.0,,,Fixation,78.0,996.0,,
1669095615.580357,,Mouse,158.33333333333334,1031.0,,,Fixation,80.0,996.0,,
1669095615.584486,,Eye Tracker,160.0,1031.0,Valid,Valid,Fixation,,,,
1669095615.590574,,Mouse,160.0,1030.0,,,Fixation,81.0,996.0,,
1669095615.60114,,Eye Tracker,160.0,1029.0,Valid,Valid,Fixation,,,,
1669095615.610331,,Mouse,159.0,1029.5,,,Fixation,83.0,996.0,,
1669095615.617795,,Eye Tracker,158.0,1030.0,Valid,Valid,Fixation,,,,
1669095615.6204941,,Mouse,158.5,1028.5,,,Fixation,84.0,996.0,,
1669095615.63445,,Eye Tracker,159.0,1027.0,Valid,Valid,Fixation,,,,
1669095615.6393201,,Mouse,157.66666666666666,1026.3333333333333,,,Fixation,85.0,996.0,,
1669095615.650367,,Mouse,156.33333333333334,1025.6666666666667,,,Fixation,86.0,996.0,,
1669095615.651104,,Eye Tracker,155.0,1025.0,Valid,Valid,Fixation,,,,
1669095615.660641,,Mouse,156.5,1029.0,,,Fixation,89.0,996.0,,
1669095615.667759,,Eye Tracker,158.0,1033.0,Valid,Valid,Fixation,,,,
1669095615.6793861,,Mouse,157.5,1033.0,,,Fixation,91.0,996.0,,
1669095615.684415,,Eye Tracker,157.0,1033.0,Valid,Valid,Fixation,,,,
1669095615.700316,,Mouse,155.0,1029.5,,,Fixation,94.0,996.0,,
1669095615.701069,,Eye Tracker,153.0,1026.0,Valid,Valid,Fixation,,,,
1669095615.710319,,Mouse,152.5,1025.0,,,Fixation,95.0,995.0,,
1669095615.7177231,,Eye Tracker,152.0,1024.0,Valid,Valid,Fixation,,,,
1669095615.729615,,Mouse,153.5,1023.5,,,Fixation,98.0,993.0,,
1669095615.734378,,Eye Tracker,155.0,1023.0,Valid,Valid,Fixation,,,,
1669095615.7404091,,Mouse,153.66666666666666,1022.6666666666666,,,Fixation,101.0,993.0,,
1669095615.750647,,Mouse,152.33333333333334,1022.3333333333334,,,Fixation,104.0,993.0,,
1669095615.751033,,Eye Tracker,151.0,1022.0,Valid,Valid,Fixation,,,,
1669095615.767687,,Eye Tracker,150.0,1020.0,Valid,Valid,Fixation,,,,
1669095615.769315,,Mouse,149.0,1021.0,,,Fixation,109.0,992.0,,
1669095615.780353,,Mouse,148.0,1022.0,,,Fixation,111.0,991.0,,
1669095615.784342,,Eye Tracker,147.0,1023.0,Valid,Valid,Fixation,,,,
1669095615.800317,,Mouse,145.0,1024.5,,,Fixation,116.0,989.0,,
1669095615.800997,,Eye Tracker,143.0,1026.0,Valid,Valid,Fixation,,,,
1669095615.817652,,Eye Tracker,141.0,1022.0,Valid,Valid,Fixation,,,,
1669095615.820543,,Mouse,142.5,1021.5,,,Fixation,119.0,988.0,,
1669095615.834307,,Eye Tracker,144.0,1021.0,Valid,Valid,Fixation,,,,
1669095615.840317,,Mouse,145.0,1021.5,,,Fixation,121.0,988.0,,
1669095615.850962,,Eye Tracker,146.0,1022.0,Valid,Valid,Fixation,,,,
1669095615.859493,,Mouse,145.0,1023.0,,,Fixation,122.0,988.0,,
1669095615.867616,,Eye Tracker,144.0,1024.0,Valid,Valid,Fixation,,,,
1669095615.870409,,Mouse,144.5,1026.0,,,Fixation,123.0,988.0,,
1669095615.8842711,,Eye Tracker,145.0,1028.0,Valid,Valid,Fixation,,,,
1669095615.890461,,Mouse,143.0,1028.5,,,Fixation,125.0,987.0,,
1669095615.900926,,Eye Tracker,141.0,1029.0,Valid,Valid,Fixation,,,,
1669095615.911365,,Mouse,149.5,1026.5,,,Fixation,129.0,986.0,,
1669095615.9175801,,Eye Tracker,158.0,1024.0,Valid,Valid,Fixation,,,,
1669095615.921467,,Mouse,164.5,1022.5,,,Fixation,130.0,985.0,,
1669095615.934235,,Eye Tracker,171.0,1021.0,Valid,Valid,Fixation,,,,
1669095615.940391,,Mouse,175.5,1020.0,,,Fixation,133.0,985.0,,
1669095615.950891,,Eye Tracker,180.0,1019.0,Valid,Valid,Fixation,,,,
1669095615.951564,,Mouse,183.33333333333334,1018.3333333333334,,,Fixation,134.0,984.0,,
1669095615.961679,,Mouse,186.66666666666666,1017.6666666666666,,,Fixation,135.0,984.0,,
1669095615.967545,,Eye Tracker,190.0,1017.0,Valid,Valid,Fixation,,,,
1669095615.980392,,Mouse,188.0,1017.0,,,Fixation,139.0,984.0,,
1669095615.9842,,Eye Tracker,186.0,1017.0,Valid,Valid,Fixation,,,,
1669095615.991532,,Mouse,184.5,1016.5,,,Fixation,140.0,984.0,,
1669095616.000855,,Eye Tracker,183.0,1016.0,Valid,Valid,Fixation,,,,
1669095616.0116491,,Mouse,184.5,1018.0,,,Fixation,142.0,984.0,,
1669095616.01751,,Eye Tracker,186.0,1020.0,Valid,Valid,Fixation,,,,
1669095616.030574,,Mouse,189.0,1021.0,,,Fixation,144.0,984.0,,
1669095616.034164,,Eye Tracker,192.0,1022.0,Valid,Valid,Fixation,,,,
1669095616.041536,,Mouse,193.5,1022.0,,,Fixation,146.0,983.0,,
1669095616.0508192,,Eye Tracker,195.0,1022.0,Valid,Valid,Fixation,,,,
1669095616.061358,,Mouse,195.5,1022.5,,,Fixation,149.0,983.0,,
1669095616.0674741,,Eye Tracker,196.0,1023.0,Valid,Valid,Fixation,,,,
1669095616.0713801,,Mouse,196.66666666666666,1022.3333333333334,,,Fixation,150.0,983.0,,
1669095616.0824,,Mouse,197.33333333333334,1021.6666666666666,,,Fixation,152.0,983.0,,
1669095616.0841281,,Eye Tracker,198.0,1021.0,Valid,Valid,Fixation,,,,
1669095616.0926352,,Mouse,198.5,1018.5,,,Fixation,153.0,983.0,,
