Recording timestamp,Event,Sensor,Gaze point X,Gaze point Y,Validity left,Validity right,Eye movement type
2022-11-23 12:44:08.702869,,Eye Tracker,-80.0,48.0,Valid,Valid,Fixation
2022-11-23 12:44:08.719524,,Eye Tracker,-80.0,47.0,Valid,Valid,Fixation
2022-11-23 12:44:08.736179,,Eye Tracker,-78.0,47.0,Valid,Valid,Fixation
2022-11-23 12:44:08.752833,,Eye Tracker,-80.0,47.0,Valid,Valid,Fixation
2022-11-23 12:44:08.769488,,Eye Tracker,-81.0,51.0,Valid,Valid,Fixation
2022-11-23 12:44:08.786144,,Eye Tracker,-79.0,51.0,Valid,Valid,Fixation
2022-11-23 12:44:08.802798,,Eye Tracker,-83.0,50.0,Valid,Valid,Fixation
2022-11-23 12:44:08.819453,,Eye Tracker,-82.0,49.0,Valid,Valid,Fixation
2022-11-23 12:44:08.836108,,Eye Tracker,-78.0,49.0,Valid,Valid,Fixation
2022-11-23 12:44:08.852763,,Eye Tracker,-77.0,49.0,Valid,Valid,Fixation
2022-11-23 12:44:08.869417,,Eye Tracker,-75.0,49.0,Valid,Valid,Fixation
2022-11-23 12:44:08.886072,,Eye Tracker,-76.0,46.0,Valid,Valid,Fixation
2022-11-23 12:44:08.902727,,Eye Tracker,-80.0,48.0,Valid,Valid,Fixation
2022-11-23 12:44:08.919381,,Eye Tracker,-80.0,53.0,Valid,Valid,Fixation
2022-11-23 12:44:08.936037,,Eye Tracker,-80.0,50.0,Valid,Valid,Fixation
2022-11-23 12:44:08.952692,,Eye Tracker,-82.0,52.0,Valid,Valid,Fixation
2022-11-23 12:44:08.969346,,Eye Tracker,-80.0,50.0,Valid,Valid,Fixation
2022-11-23 12:44:08.986001,,Eye Tracker,-85.0,46.0,Valid,Valid,Fixation
2022-11-23 12:44:09.002656,,Eye Tracker,-87.0,48.0,Valid,Valid,Fixation
2022-11-23 12:44:09.019310,,Eye Tracker,-82.0,51.0,Valid,Valid,Fixation
2022-11-23 12:44:09.035965,,Eye Tracker,-77.0,53.0,Valid,Valid,Fixation
2022-11-23 12:44:09.052620,,Eye Tracker,-75.0,55.0,Valid,Valid,Fixation
2022-11-23 12:44:09.069274,,Eye Tracker,-79.0,51.0,Valid,Valid,Fixation
2022-11-23 12:44:09.085930,,Eye Tracker,-79.0,48.0,Valid,Valid,Fixation
2022-11-23 12:44:09.102585,,Eye Tracker,-72.0,50.0,Valid,Valid,Fixation
2022-11-23 12:44:09.119240,,Eye Tracker,-75.0,55.0,Valid,Valid,Fixation
2022-11-23 12:44:09.135894,,Eye Tracker,-80.0,52.0,Valid,Valid,Fixation
2022-11-23 12:44:09.152549,,Eye Tracker,-81.0,59.0,Valid,Valid,Fixation
2022-11-23 12:44:09.169204,,Eye Tracker,-79.0,60.0,Valid,Valid,Fixation
2022-11-23 12:44:09.185858,,Eye Tracker,-76.0,56.0,Valid,Valid,Fixation
2022-11-23 12:44:09.202513,,Eye Tracker,-75.0,59.0,Valid,Valid,Fixation
2022-11-23 12:44:09.219168,,Eye Tracker,-73.0,52.0,Valid,Valid,Fixation
2022-11-23 12:44:09.235823,,Eye Tracker,-72.0,50.0,Valid,Valid,Fixation
2022-11-23 12:44:09.252478,,Eye Tracker,-76.0,52.0,Valid,Valid,Fixation
2022-11-23 12:44:09.269133,,Eye Tracker,-76.0,54.0,Valid,Valid,Fixation
2022-11-23 12:44:09.285787,,Eye Tracker,-73.0,52.0,Valid,Valid,Fixation
2022-11-23 12:44:09.302442,,Eye Tracker,-73.0,55.0,Valid,Valid,Fixation
2022-11-23 12:44:09.319097,,Eye Tracker,-74.0,57.0,Valid,Valid,Fixation
2022-11-23 12:44:09.335751,,Eye Tracker,-74.0,59.0,Valid,Valid,Fixation
2022-11-23 12:44:09.352406,,Eye Tracker,-75.0,57.0,Valid,Valid,Fixation
2022-11-23 12:44:09.369062,,Eye Tracker,-72.0,59.0,Valid,Valid,Fixation
2022-11-23 12:44:09.385717,,Eye Tracker,-69.0,62.0,Valid,Valid,Fixation
2022-11-23 12:44:09.402371,,Eye Tracker,-72.0,62.0,Valid,Valid,Fixation
2022-11-23 12:44:09.419026,,Eye Tracker,-71.0,67.0,Valid,Valid,Fixation
2022-11-23 12:44:09.435681,,Eye Tracker,-70.0,64.0,Valid,Valid,Fixation
2022-11-23 12:44:09.452335,,Eye Tracker,-71.0,64.0,Valid,Valid,Fixation
2022-11-23 12:44:09.468990,,Eye Tracker,-70.0,66.0,Valid,Valid,Fixation
2022-11-23 12:44:09.485645,,Eye Tracker,-67.0,65.0,Valid,Valid,Fixation
2022-11-23 12:44:09.502299,,Eye Tracker,-66.0,66.0,Valid,Valid,Fixation
2022-11-23 12:44:09.518955,,Eye Tracker,-68.0,65.0,Valid,Valid,Fixation
2022-11-23 12:44:09.535610,,Eye Tracker,-69.0,65.0,Valid,Valid,Fixation
2022-11-23 12:44:09.552264,,Eye Tracker,-62.0,62.0,Valid,Valid,Fixation
2022-11-23 12:44:09.568919,,Eye Tracker,-62.0,60.0,Valid,Valid,Fixation
2022-11-23 12:44:09.585574,,Eye Tracker,-70.0,64.0,Valid,Valid,Fixation
2022-11-23 12:44:09.602228,,Eye Tracker,-68.0,66.0,Valid,Valid,Fixation
2022-11-23 12:44:09.618883,,Eye Tracker,-60.0,67.0,Valid,Valid,Fixation
2022-11-23 12:44:09.635538,,Eye Tracker,-59.0,69.0,Valid,Valid,Fixation
2022-11-23 12:44:09.652193,,Eye Tracker,-62.0,68.0,Valid,Valid,Fixation
2022-11-23 12:44:09.668848,,Eye Tracker,-65.0,69.0,Valid,Valid,Fixation
