Recording timestamp,Event,Sensor,Gaze point X,Gaze point Y,Validity left,Validity right,Eye movement type,Mouse position X,Mouse position Y,Event,Event value
1669943755.489359,MouseEvent,,1418.6666666666667,339.0,,,Fixation,,,MouseEvent,"Down, Left"
1669943755.489359,,Mouse,1418.3333333333333,341.0,,,Fixation,1394.0,396.0,,
1669943755.502395,,Eye Tracker,1418.0,343.0,Valid,Valid,Fixation,,,,
1669943755.509204,,Mouse,1417.0,342.5,,,Fixation,1394.0,395.0,,
1669943755.51905,,Eye Tracker,1416.0,342.0,Valid,Valid,Fixation,,,,
1669943755.5293489,,Mouse,1414.5,342.5,,,Fixation,1395.0,395.0,,
1669943755.5357049,,Eye Tracker,1413.0,343.0,Valid,Valid,Fixation,,,,
1669943755.5523589,,Eye Tracker,1410.0,352.0,Valid,Valid,Fixation,,,,
1669943755.5690138,,Eye Tracker,1409.0,352.0,Valid,Valid,Fixation,,,,
1669943755.5792449,,Mouse,1409.5,350.5,,,Fixation,1395.0,395.0,,
1669943755.585669,,Eye Tracker,1410.0,349.0,Valid,Valid,Fixation,,,,
1669943755.602323,,Eye Tracker,1408.0,350.0,Valid,Valid,Fixation,,,,
1669943755.610223,,Mouse,1411.0,351.5,,,Fixation,1398.0,396.0,,
1669943755.618979,,Eye Tracker,1414.0,353.0,Valid,Valid,Fixation,,,,
1669943755.620251,,Mouse,1413.0,352.0,,,Fixation,1399.0,402.0,,
1669943755.6304739,,Mouse,1412.0,351.0,,,Fixation,1402.0,407.0,,
1669943755.635634,,Eye Tracker,1411.0,350.0,Valid,Valid,Fixation,,,,
1669943755.650249,,Mouse,1407.0,348.0,,,Fixation,1407.0,420.0,,
1669943755.652288,,Eye Tracker,1403.0,346.0,Valid,Valid,Fixation,,,,
1669943755.668943,,Eye Tracker,1406.0,347.0,Valid,Valid,Fixation,,,,
1669943755.6702678,,Mouse,1406.0,349.5,,,Fixation,1411.0,439.0,,
